연번,지적사항,주요내용(요약),처분요구
30,이사 회 未 의 결 교 직원 보 수지 급,"이사 회 未 의 결 교 직원 보 수지 급 ◦이사회 의결 없이 의료원장 결재 또는 취업 규칙으로 교직원 보수 합계 317,215,043,368원 지급 【학교법인 선목학원 정관 제47조 및 제75조】 ◦기관경고 ◦개선 - 교직원 보수는 이사회 의결 을 거 친 규 칙 에 따 라 지 급 하 기 바 람","이사 회 未 의 결 교 직원 보 수지 급; 이사회 의결 없이 의료원장 결재 또는 취업 규칙으로 교직원 보수 합계 317,215,043,368원 지급 【학교법인 선목학원 정관 제47조 및 제75조】; 기관경고; 개선 - 교직원 보수는 이사회 의결 을 거 친 규 칙 에 따 라 지 급 하 기 바 람"
31,전 임 의근 로 계 약 서未 작 성,전 임 의근 로 계 약 서未 작 성 ◦대구가톨릭대학교병원 전임의 104명을 채용하면서 서면 근로계약서 未작성 【기간제 및 단시간근로자 보호 등에 관한 법률 제17조】 ◦기관경고 ◦개선 - 전임의 채용 시 서면 근로 계약서를 작성하기 바람,전 임 의근 로 계 약 서未 작 성; 대구가톨릭대학교병원 전임의 104명을 채용하면서 서면 근로계약서 未작성 【기간제 및 단시간근로자 보호 등에 관한 법률 제17조】; 기관경고; 개선 - 전임의 채용 시 서면 근로 계약서를 작성하기 바람
32,병원 회 계 소관 경 조 사비 (외 부 인 ) 지 출 증 빙未 첨 부,"병원 회 계 소관 경 조 사비 (외 부 인 ) 지 출 증 빙未 첨 부 ◦경조사비(37건, 4,800천원)를 지출하면서 객관적인 증빙서류 未첨부 【대구가톨릭대학교 직제규정 제22조 별표1, 사학기관 재무·회계규칙에 대한 특례규칙 제15조, 재무제표 세부 작성방법, 대구가톨릭대학교의료원 재무회계 규정 제27조】 ◦경고 -2명 ◦주의 -2명","병원 회 계 소관 경 조 사비 (외 부 인 ) 지 출 증 빙未 첨 부; 경조사비(37건, 4,800천원)를 지출하면서 객관적인 증빙서류 未첨부 【대구가톨릭대학교 직제규정 제22조 별표1, 사학기관 재무·회계규칙에 대한 특례규칙 제15조, 재무제표 세부 작성방법, 대구가톨릭대학교의료원 재무회계 규정 제27조】; 경고 -2명; 주의 -2명"
33,병원 회 계 소관 일 반 경쟁 대 상용 역등수 의 계 약부 당,"병원 회 계 소관 일 반 경쟁 대 상용 역등수 의 계 약부 당 ◦일반경쟁 대상 계약을 지명경쟁 및 수의계약 (총 87건, 합계 46,163,901천원)으로 체결 【사학기관 재무·회계 규칙 제35조 제1항 및 제2항, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조 제1항 제5호 가목, 국가를 당사자로 하는 계약에 관한 법률 시행령 제23조 제1항 및 제3항】 ◦통보(문책-경징계) - 8명 ◦경고 - 8명 【 입시·학사 】","병원 회 계 소관 일 반 경쟁 대 상용 역등수 의 계 약부 당; 일반경쟁 대상 계약을 지명경쟁 및 수의계약 (총 87건, 합계 46,163,901천원)으로 체결 【사학기관 재무·회계 규칙 제35조 제1항 및 제2항, 국가를 당사자로 하는 계약에 관한 법률 시행령 제26조 제1항 제5호 가목, 국가를 당사자로 하는 계약에 관한 법률 시행령 제23조 제1항 및 제3항】; 통보(문책-경징계) - 8명; 경고 - 8명 【 입시·학사 】"
34,현장 실 습 수업 학 점 부여 부 적정,"현장 실 습 수업 학 점 부여 부 적정 ◦교원 3명이 전공과 관련이 없거나 실습기관 선정 기준에 미달(상시고용인원 5인 이하) 하는 사업장에서 현장실습을 실시한 학생 3명에게 각각 3학점씩 전공학점 부여 【고등교육법 제22조 제1항, 대구가톨릭대학교 학칙 제27조 제2항, 대구가톨릭대학교 국내 현장실습수업 운영 규정 제2조, 제3조 및 제11조】 ◦경고 - 3명","현장 실 습 수업 학 점 부여 부 적정; 교원 3명이 전공과 관련이 없거나 실습기관 선정 기준에 미달(상시고용인원 5인 이하) 하는 사업장에서 현장실습을 실시한 학생 3명에게 각각 3학점씩 전공학점 부여 【고등교육법 제22조 제1항, 대구가톨릭대학교 학칙 제27조 제2항, 대구가톨릭대학교 국내 현장실습수업 운영 규정 제2조, 제3조 및 제11조】; 경고 - 3명"
35,재직 기 관 교 육 봉 사 활동 실 적 학 점부 여 부 적 정,"재직 기 관 교 육 봉 사 활동 실 적 학 점부 여 부 적 정 ◦학생 13명이 제출한 재직기관의 봉사 활동 실적을 교육봉사활동실적으로 인정 하여 이수학점(2학점) 각각 부여 【교원자격검정령 시행규칙 제12조【별표3】, 유치원 및 초등 ․ 중등 ․ 특수학교 등의 교사자격 취득을 위한 세부기준 제6조, 교원자격검정 실무편람(2014~2015년)】 ◦경고 - 5명","재직 기 관 교 육 봉 사 활동 실 적 학 점부 여 부 적 정; 학생 13명이 제출한 재직기관의 봉사 활동 실적을 교육봉사활동실적으로 인정 하여 이수학점(2학점) 각각 부여 【교원자격검정령 시행규칙 제12조【별표3】, 유치원 및 초등 ․ 중등 ․ 특수학교 등의 교사자격 취득을 위한 세부기준 제6조, 교원자격검정 실무편람(2014~2015년)】; 경고 - 5명"
36,성적 임의정정 부적정,성적 임의정정 부적정 ◦교수 1명이 3개 과목에서 학생 127명의 성적을 재평가하여 임의 정정 【대구가톨릭대학교 학칙시행세칙 제23조 제3항 및 제27조】 ◦경고 - 1명,성적 임의정정 부적정; 교수 1명이 3개 과목에서 학생 127명의 성적을 재평가하여 임의 정정 【대구가톨릭대학교 학칙시행세칙 제23조 제3항 및 제27조】; 경고 - 1명
37,미 인 가학 습 장운 영부 적 정,"미 인 가학 습 장운 영부 적 정 ◦교육부장관의 인가를 받지 않은 평생 교육시설 등 2곳의 미인가시설에서 특수 대학원 소속 9개학과 학생 5,054명 대상 으로 수업 실시 【고등교육법 제4조 제3항, 같은 법 시행령 제4조 제2항 및 제5항, 대학원 학위과정 및 비학위과정 학사관리 철저(대학학사제도과-3952, ‘15.5.15.)】 ◦경고 - 9명 ◦통보 - 미인가 학습장에서 수업을 하는 일이 없도록 하기 바람","미 인 가학 습 장운 영부 적 정; 교육부장관의 인가를 받지 않은 평생 교육시설 등 2곳의 미인가시설에서 특수 대학원 소속 9개학과 학생 5,054명 대상 으로 수업 실시 【고등교육법 제4조 제3항, 같은 법 시행령 제4조 제2항 및 제5항, 대학원 학위과정 및 비학위과정 학사관리 철저(대학학사제도과-3952, ‘15.5.15.)】; 경고 - 9명; 통보 - 미인가 학습장에서 수업을 하는 일이 없도록 하기 바람"
38,휴 ․ 보 강미 실 시등초 과 강의 료 지 급 부 적 정,"휴 ․ 보 강미 실 시등초 과 강의 료 지 급 부 적 정 ◦교원 36명이 출장 및 연가 등으로 인한 결강시수 합계 217.5시간에 대하여 휴·보강 계획서를 제출한 채 실제 보강 未실시 ․ 이 중 교원 35명이 미보강 시수 215.5시간에 대하여 초과강의료 합계 5,658,500원 수령 【대구가톨릭대학교 수업관리 내규 제27조, 대구가톨릭대학교 교원 담당시수 및 강의료 지급 규정 제7조】 ◦경고 - 35명 ◦주의 - 1명 ◦시정(회수) - 부적정하게 지급된 초과 강의료 합계 5,658,500원을 관련자들로부터 회수하여 관 련 회 계 에 세 입 조 치 하 기 바 람","휴 ․ 보 강미 실 시등초 과 강의 료 지 급 부 적 정; 교원 36명이 출장 및 연가 등으로 인한 결강시수 합계 217.5시간에 대하여 휴·보강 계획서를 제출한 채 실제 보강 未실시 ․ 이 중 교원 35명이 미보강 시수 215.5시간에 대하여 초과강의료 합계 5,658,500원 수령 【대구가톨릭대학교 수업관리 내규 제27조, 대구가톨릭대학교 교원 담당시수 및 강의료 지급 규정 제7조】; 경고 - 35명; 주의 - 1명; 시정(회수) - 부적정하게 지급된 초과 강의료 합계 5,658,500원을 관련자들로부터 회수하여 관 련 회 계 에 세 입 조 치 하 기 바 람"
39,교 직 원본 인 자 녀장 학 금 부당 지 급,"교 직 원본 인 자 녀장 학 금 부당 지 급 ◦직원이 총 5회에 걸쳐 자신의 자녀를 기부자의 지정․동의 없이 장학금 지급 대상자로 임의 지정하고 장학업무 부서에 집행을 요청하여 장학금 합계 7,000천원 부당 수령 【사학기관 재무 ․ 회계규칙 제4조, 대구가톨릭대학교 장학금 지급내규 제3조】 ◦경고 - 2명 ◦통보(문책-중징계) - 1명 ◦시정(회수) - 기부자 동의 없이 자신의 자녀 2명에게 장학금을 부당하게 지급받게 한 직원 OOO으 로 부 터합 계7,000천 원 을 회수하여 관련회계에 세 입조치 하기 바람","교 직 원본 인 자 녀장 학 금 부당 지 급; 직원이 총 5회에 걸쳐 자신의 자녀를 기부자의 지정․동의 없이 장학금 지급 대상자로 임의 지정하고 장학업무 부서에 집행을 요청하여 장학금 합계 7,000천원 부당 수령 【사학기관 재무 ․ 회계규칙 제4조, 대구가톨릭대학교 장학금 지급내규 제3조】; 경고 - 2명; 통보(문책-중징계) - 1명; 시정(회수) - 기부자 동의 없이 자신의 자녀 2명에게 장학금을 부당하게 지급받게 한 직원 OOO으 로 부 터합 계7,000천 원 을 회수하여 관련회계에 세 입조치 하기 바람"
40,출석 기 준 미충 족 자 학점 부 여및교 내 장 학 금지 급,출석 기 준 미충 족 자 학점 부 여및교 내 장 학 금지 급 ◦교원 2명이 학기수업시간수의 5분의,출석 기 준 미충 족 자 학점 부 여및교 내 장 학 금지 급; 교원 2명이 학기수업시간수의 5분의
4,"이상을 출석하지 아니한 학생 2명에게 ’B ⁺ ‘에서 ’A‘ 학점 부여 - 특히, 이로 인하여 성적기준(80점)에 미달되는 학생에게 연구장려 장학금 1,773,750원 지급","이상을 출석하지 아니한 학생 2명에게 ’B ⁺ ‘에서 ’A‘ 학점 부여 - 특히, 이로 인하여 성적기준(80점)에 미달되는 학생에게 연구장려 장학금 1,773,750원 지급 【대구가톨릭대학교 대학원학칙 제14조 ,대구가톨릭대학교 대학원학칙 시행세칙 제11조, 대구가톨릭대학교 대학원장학금 지급 내규】 ◦ 경고 - 2명 ◦ 통보 - OOO 등 2명에게 부여한 학점을 취소하고 ‘F'로 처리하기 바람","이상을 출석하지 아니한 학생 2명에게 ’B ⁺ ‘에서 ’A‘ 학점 부여 - 특히, 이로 인하여 성적기준(80점)에 미달되는 학생에게 연구장려 장학금 1,773,750원 지급 【대구가톨릭대학교 대학원학칙 제14조 ,대구가톨릭대학교 대학원학칙 시행세칙 제11조, 대구가톨릭대학교 대학원장학금 지급 내규】; 경고 - 2명; 통보 - OOO 등 2명에게 부여한 학점을 취소하고 ‘F'로 처리하기 바람"
41,기숙 복 지 장학 금 대 상자 선정 부 적 정,"기숙 복 지 장학 금 대 상자 선정 부 적 정 ◦신입생 100명이 출신고교장 추천도 받지 않았는데도, 기숙복지장학금 대상자로 선정하여 장학금 합계 89,985천원 지급 ◦기숙복지장학금을 폐지하고도 학생 1명을 기숙복지장학금 대상자로 추가 선정하여 장학금 합계 1,790천원 지급 【대구가톨릭대학교 장학금지급 내규 제2조】 ◦ 경고 - 3명","기숙 복 지 장학 금 대 상자 선정 부 적 정; 신입생 100명이 출신고교장 추천도 받지 않았는데도, 기숙복지장학금 대상자로 선정하여 장학금 합계 89,985천원 지급; 기숙복지장학금을 폐지하고도 학생 1명을 기숙복지장학금 대상자로 추가 선정하여 장학금 합계 1,790천원 지급 【대구가톨릭대학교 장학금지급 내규 제2조】; 경고 - 3명"
42,성적 증 빙 자 료 未 보 관,"성적 증 빙 자 료 未 보 관 ◦111개 학과에서 중간․기말시험 답안지 등 성적 증빙자료 未보관 【공공기록물 관리에 관한 법률 제5조, 같은 법 시행령 제3조 제4호, 제26조 제1항과 관련 별표","성적 증 빙 자 료 未 보 관; 111개 학과에서 중간․기말시험 답안지 등 성적 증빙자료 未보관 【공공기록물 관리에 관한 법률 제5조, 같은 법 시행령 제3조 제4호, 제26조 제1항과 관련 별표"
1,"및 제3항, 대구가톨릭대학교 학칙 시행세칙 제29조】","및 제3항, 대구가톨릭대학교 학칙 시행세칙 제29조】 ◦ 기관경고","및 제3항, 대구가톨릭대학교 학칙 시행세칙 제29조】; 기관경고"
43,평 생 교 육 원교 육 과 정신 규 개설 미 보 고,"평 생 교 육 원교 육 과 정신 규 개설 미 보 고 ◦평생교육원 교육과정(48개)을 신규 개설 하면서 교육부에 未보고 【평생교육법 제30조, 평생교육법 시행령 제24조】 ◦ 주의 - 6명","평 생 교 육 원교 육 과 정신 규 개설 미 보 고; 평생교육원 교육과정(48개)을 신규 개설 하면서 교육부에 未보고 【평생교육법 제30조, 평생교육법 시행령 제24조】; 주의 - 6명"
44,평생 교 육 원 운 영 위 원회 운영 부 적 정,평생 교 육 원 운 영 위 원회 운영 부 적 정 ◦평생교육원 교육과정을 운영하면서 총 8건의 사항을 운영위원회 심의 없이 운영 【 대구 가 톨릭 대 학 교 평 생 교 육 원 원 칙 제7조 및 제 8조 】 ◦ 주의 - 6명,평생 교 육 원 운 영 위 원회 운영 부 적 정; 평생교육원 교육과정을 운영하면서 총 8건의 사항을 운영위원회 심의 없이 운영 【 대구 가 톨릭 대 학 교 평 생 교 육 원 원 칙 제7조 및 제 8조 】; 주의 - 6명
45,평 생 교 육 원민 간 자 격표 시 의무 미 준 수,"평 생 교 육 원민 간 자 격표 시 의무 미 준 수 ◦157개 민간자격에 대한 표시의무 未이행 【 자 격 기 본 법 제 33조 및 자 격 기 본 법 시 행 령 제 31조 의 5】 ◦ 주의 - 6명 【 시설 】 46. 시설공사 설계·시공 검사 부적정 ◦‘기숙사 신축공사 설계용역’을 추진하면서 피난계단 바닥 마감재가 불연재가 아닌 러버타일로 적용된 설계도서를 납품받고도 시정조치 없이 용역비 전액을 지급하고, 피난계단 바닥 마감재를 불연재로 변경 하지 않고 설계도서대로 시공 ◦기숙사 신축공사 등 5건 공사의 부적정 시공에 대하여 해당 공사비 감액 또는 재시공 요구 등의 조...","평 생 교 육 원민 간 자 격표 시 의무 미 준 수; 157개 민간자격에 대한 표시의무 未이행 【 자 격 기 본 법 제 33조 및 자 격 기 본 법 시 행 령 제 31조 의 5】; 주의 - 6명 【 시설 】 46. 시설공사 설계·시공 검사 부적정; ‘기숙사 신축공사 설계용역’을 추진하면서 피난계단 바닥 마감재가 불연재가 아닌 러버타일로 적용된 설계도서를 납품받고도 시정조치 없이 용역비 전액을 지급하고, 피난계단 바닥 마감재를 불연재로 변경 하지 않고 설계도서대로 시공; 기숙사 신축공사 등 5건 공사의 부적정 시공에 대하여 해당 공사비 감액 또는 재시공 요구 등의 조치 없이 합계 74,186천원 전액 지급 【사학기관 재무·회계 규칙 제4조 및 제40조, 건축물의 피난·방화구조 등의 기준에 관한 규칙 제9조 제2항】; 경고 - 5명; 시정 -…"
49,전기 및 정보통신 공사 未분리 발주,"전기 및 정보통신 공사 未분리 발주 ◦8건의 시설공사를 추진하면서 전기공사 및 정보통신공사를 다른 공사와 분리 하지 아니하고 일괄 계약체결 【전기공사업법 제11조 제1항, 정보통신공사업법 제25조 제1항】 ◦ 경고 - 10명","전기 및 정보통신 공사 未분리 발주; 8건의 시설공사를 추진하면서 전기공사 및 정보통신공사를 다른 공사와 분리 하지 아니하고 일괄 계약체결 【전기공사업법 제11조 제1항, 정보통신공사업법 제25조 제1항】; 경고 - 10명"
