연번,지적사항,주요내용(요약),처분요구
17,전임교원 신규 임용 부적정,"전임교원 신규 임용 부적정 ◦ 2012년 전임교원 신규임용시 연구실적 및 최종 학위논문을 제출하지 않은 지원자를 적격처리 하여 조교수로 임용 ◦ 2016년 전임교원 신규임용시 채용방식을 비공개 특채로 임의변경하여 2012년 당시 합격자에게 【백제예술대학교】 ◦ 경징계 - 1명 (징계시효도과로 경고) ◦ 30번에 포함조치 연번 서만 임용서류를 제출받고, 연구실적을 제출하지 않아 부적격인데도 조교수로 재차 임용 【 사립학교법 제54조의5 및 교육공무원임용령 제4조의3 제5항, 백제예술대학교 교원인사관리규정 제6조, 백제예술대학교 교원신규임용 시행세칙 제7조】 - 1명 (...","전임교원 신규 임용 부적정; 2012년 전임교원 신규임용시 연구실적 및 최종 학위논문을 제출하지 않은 지원자를 적격처리 하여 조교수로 임용; 2016년 전임교원 신규임용시 채용방식을 비공개 특채로 임의변경하여 2012년 당시 합격자에게 【백제예술대학교】; 경징계 - 1명 (징계시효도과로 경고); 30번에 포함조치 연번 서만 임용서류를 제출받고, 연구실적을 제출하지 않아 부적격인데도 조교수로 재차 임용 【 사립학교법 제54조의5 및 교육공무원임용령 제4조의3 제5항, 백제예술대학교 교원인사관리규정 제6조, 백제예술대학교 교원신규임용 시행세칙 제7조】 - 1명 (경징계) 【 예산, 회계 】"
18,교비 세입 ․ 세출 허위 회계처리,"교비 세입 ․ 세출 허위 회계처리 ◦ 대학 평가지표를 개선하기 위해 통학버스 및 기 숙 사 수 입 을 실 제 수 입 보 다 합 계 671,136천 원 더 많은 것으로 세입처리하고 동 금액을 지출하지 도 않은 학생지원비 등으로 지출한 것처럼 허 위로 회계처리 ◦ 현장실습지원비 등으로 합계 1,445,585천원을 사용했음에도 장학금으로 지급한 것처럼 회계 처리 - 위 금액 중 학과 홍보비 합계 328,400천원을 미정산 【사학기관 재무 ․ 회계 규칙 제4조, 사학기관 재무 ․ 회계 규칙에 대한 특례규칙 제12조 및 제15조 제2호】 【백제예술대학교】 ◦ 27번에 포함조치...","교비 세입 ․ 세출 허위 회계처리; 대학 평가지표를 개선하기 위해 통학버스 및 기 숙 사 수 입 을 실 제 수 입 보 다 합 계 671,136천 원 더 많은 것으로 세입처리하고 동 금액을 지출하지 도 않은 학생지원비 등으로 지출한 것처럼 허 위로 회계처리; 현장실습지원비 등으로 합계 1,445,585천원을 사용했음에도 장학금으로 지급한 것처럼 회계 처리 - 위 금액 중 학과 홍보비 합계 328,400천원을 미정산 【사학기관 재무 ․ 회계 규칙 제4조, 사학기관 재무 ․ 회계 규칙에 대한 특례규칙 제12조 및 제15조 제2호】 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)] - 1명 [통보(문책-중징계)]; 통보(문책) - OOO를 정관 등 자체 규정에 따라 문책(경 징계)하기 바람 (19번과 병합처리); 통보 - 정산하지 않…"
19,교비회계 자금 입 ․ 출금 부당,"교비회계 자금 입 ․ 출금 부당 ◦ 지출명령 및 회계처리 없이 교비회계 예금 합계 1,169,500천원을 무단으로 인출하여 용도불명으로 사용 ◦ 교비회계 예금계좌로 원인미상의 자금 합계 920,000천원이 입금된 것에 대해 회계처리하지 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] - 1명 [통보(문책-중징계)] 연번 않았음에도 2013, 2015, 2016회계연도에 결산 재무제표 상의 예금액과 교비회계 예금계좌 잔액이 일치한 것으로 보고 【사학기관 재무·회계 규칙 제4조 및 제32조 제1항, 사학기관 재무 ․ 회계 규칙에 대한 특례규칙 제5조,...",경고
20,수의계약 체결 부당,"수의계약 체결 부당 ◦ 경쟁입찰 대상 용역 및 구매계약 22건(계약금액 합계 3,865,338천원) 수의계약 체결 【사학기관 재무·회계 규칙 제35조】 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] - 1명 [통보(문책-중징계)] ◦ 30번에 포함조치 - 1명 (경징계) ◦ 경징계 - 1명 ◦ 경고 - 1명 ◦ 통보(문책) - 관련자 OOO, OOO 을 정관 등 자체규정 에 따라 ‘문책’(경징 계)하기 바람 연번","수의계약 체결 부당; 경쟁입찰 대상 용역 및 구매계약 22건(계약금액 합계 3,865,338천원) 수의계약 체결 【사학기관 재무·회계 규칙 제35조】 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)] - 1명 [통보(문책-중징계)]; 30번에 포함조치 - 1명 (경징계); 경징계 - 1명; 경고 - 1명; 통보(문책) - 관련자 OOO, OOO 을 정관 등 자체규정 에 따라 ‘문책’(경징 계)하기 바람 연번"
21,법인카드 사용 (유흥주점 등) 부당,"법인카드 사용 (유흥주점 등) 부당 ◦ 교직원 3명이 총 183회에 걸쳐 유흥주점 등에서 법인카드로 합계 157,888천원 결재 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] ◦ 경고 - 2명 ◦ 시정(회수) - 부당하게 사용한 법 인카드 사용액 합계 157,888천원을 당사 자들로부터 각각 회 수하여 교비회계에 세입조치하기 바람","법인카드 사용 (유흥주점 등) 부당; 교직원 3명이 총 183회에 걸쳐 유흥주점 등에서 법인카드로 합계 157,888천원 결재 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)]; 경고 - 2명; 시정(회수) - 부당하게 사용한 법 인카드 사용액 합계 157,888천원을 당사 자들로부터 각각 회 수하여 교비회계에 세입조치하기 바람"
22,법인카드 사적 사용,"법인카드 사적 사용 ◦ 총 90회에 걸쳐 사적으로 사용한 골프장 이용료 합계 20,588,178원을 법인카드로 결제 ◦ 또한, 총 48회에 걸쳐 사적으로 사용한 미용실 비용 등 합계 3,145,150원을 법인카드로 결제 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] ◦ 경고 - 1명 ◦ 시정(회수) - 사적으로 사용한 법인카드 사용대금 합계 23,733,328원 ( 20, 588, 178원 + 3,145,150원)을 O O O 으 로부터 회수하 여 교 비 회 계...","법인카드 사적 사용; 총 90회에 걸쳐 사적으로 사용한 골프장 이용료 합계 20,588,178원을 법인카드로 결제; 또한, 총 48회에 걸쳐 사적으로 사용한 미용실 비용 등 합계 3,145,150원을 법인카드로 결제 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조】 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)]; 경고 - 1명; 시정(회수) - 사적으로 사용한 법인카드 사용대금 합계 23,733,328원 ( 20, 588, 178원 + 3,145,150원)을 O O O 으 로부터 회수하 여 교 비 회 계 에 세 입 조치 하기 바람"
23,연구비 관리 부당,"연구비 관리 부당 ◦ 연구지원대상 선정절차 없이 연구책임자를 선정 하고 지급한 연구비 63건 합계 290,407천원에 대해 정산 未 실시 및 연구실적물 제출 확인 등 조치 未 실행 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] 연번 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조 및 제17조 관련 별표 1, 백제예술대학교 교내연구비 관리규정 제2조 및 제8조 제1항, 제3항, 제5항】 - 1명 [통보(문책-중징계)] ◦ 시정(회수) - 연구결과보고서 등을 제출하지도 않았음에 도 지급한 연구비 합 계 284,60...","연구비 관리 부당; 연구지원대상 선정절차 없이 연구책임자를 선정 하고 지급한 연구비 63건 합계 290,407천원에 대해 정산 未 실시 및 연구실적물 제출 확인 등 조치 未 실행 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)] 연번 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조 및 제17조 관련 별표 1, 백제예술대학교 교내연구비 관리규정 제2조 및 제8조 제1항, 제3항, 제5항】 - 1명 [통보(문책-중징계)]; 시정(회수) - 연구결과보고서 등을 제출하지도 않았음에 도 지급한 연구비 합 계 284,606,780원을 연 구책임자들로부터 각 각 회수하여 교비회계 에 세입조치하기 바람"
24,복리후생비 등 집행 부적정,"복리후생비 등 집행 부적정 ◦ 퇴직 교직원에게 명절선물 명목의 생계지원비 합계 41,000천원을 복리후생비 등에서 지급 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조, 제15조 및 제17조 관련 별표 1】 【백제예술대학교】 ◦ 경고 - 3명","복리후생비 등 집행 부적정; 퇴직 교직원에게 명절선물 명목의 생계지원비 합계 41,000천원을 복리후생비 등에서 지급 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제12조, 제15조 및 제17조 관련 별표 1】 【백제예술대학교】; 경고 - 3명"
25,산학협력단 소관 비용 교비회계 집행 부적정,"산학협력단 소관 비용 교비회계 집행 부적정 ◦ 산학협력단 회계에서 집행해야 할 교육훈련비 등 합계 7,927,700원을 교비회계에서 지출 【사학기관 재무 ․ 회계 규칙 제4조 및 제21조 제2항, 산업교육진흥 및 산학연협력촉진에 관한 법률 제32조】 【백제예술대학교】 ◦ 경고 - 3명 ◦ 시정 - 교비회계에서 지출한 산학협력단 관련 경 비 합계 7,927,700원을 산학협력단회계에서 교비회계로 전출하기 바람","산학협력단 소관 비용 교비회계 집행 부적정; 산학협력단 회계에서 집행해야 할 교육훈련비 등 합계 7,927,700원을 교비회계에서 지출 【사학기관 재무 ․ 회계 규칙 제4조 및 제21조 제2항, 산업교육진흥 및 산학연협력촉진에 관한 법률 제32조】 【백제예술대학교】; 경고 - 3명; 시정 - 교비회계에서 지출한 산학협력단 관련 경 비 합계 7,927,700원을 산학협력단회계에서 교비회계로 전출하기 바람"
26,상품권 용도불명 사용(2),"상품권 용도불명 사용(2) ◦ 교비회계에서 구입한 16,600천원 상당의 상품권 을 용도불명으로 사용 【백제예술대학교】 ◦ 27번에 포함조치 - 1명 [중징계(해임)] 연번 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제15조】 - 1명 [통보(문책-중징계)] ◦ 경고 - 1명 ◦ 시정(회수) - 용도불명으로 사용한 상품권 합계 16,600 천원 상당을 관련자 들로부터 회수하여 교비회계에 세입조치 하기 바람","상품권 용도불명 사용(2); 교비회계에서 구입한 16,600천원 상당의 상품권 을 용도불명으로 사용 【백제예술대학교】; 27번에 포함조치 - 1명 [중징계(해임)] 연번 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제15조】 - 1명 [통보(문책-중징계)]; 경고 - 1명; 시정(회수) - 용도불명으로 사용한 상품권 합계 16,600 천원 상당을 관련자 들로부터 회수하여 교비회계에 세입조치 하기 바람"
