연번,지적사항,주요내용(요약),처분요구
34,지 식 재 산 권 관리 부 적 정,"지 식 재 산 권 관리 부 적 정 【 지 식 재 산 권 기 술 이 전 및 실 시 보 상 에 관 한 사 항 】 - ① ◦2015.1.부터 2017.12.까지 지식재산권 심의 없이 22건의 특허를 제3자에게 기술 이전 하고, 보상금 합계 207,165천원 지급 【 직 무 발 명 개 인 명 의 등 록 에 관 한 사 항 】 - ② ◦2007.5부터 2016.9.까지 교수 4명이 5건의 직무발명을 산학협력단에 신고하지 않고 개인 명의 등록 【발명진흥법 제10조 제1항 및 제12조, 경일 대학교 지식재산권 관리규정 제5조 제5항, 제7조 제1항】 【경일대학교】 <①,②관련> ◦...","지 식 재 산 권 관리 부 적 정 【 지 식 재 산 권 기 술 이 전 및 실 시 보 상 에 관 한 사 항 】 - ①; 2015.1.부터 2017.12.까지 지식재산권 심의 없이 22건의 특허를 제3자에게 기술 이전 하고, 보상금 합계 207,165천원 지급 【 직 무 발 명 개 인 명 의 등 록 에 관 한 사 항 】 - ②; 2007.5부터 2016.9.까지 교수 4명이 5건의 직무발명을 산학협력단에 신고하지 않고 개인 명의 등록 【발명진흥법 제10조 제1항 및 제12조, 경일 대학교 지식재산권 관리규정 제5조 제5항, 제7조 제1항】 【경일대학교】 <①,②관련>; 경고 - 16명 <①관련>; 통보 - 향후, 지식재산권 기술 이전 및직 무 발 명 자 에 게 실 시 보 상 시 관 련 규 정 에 따 르 기바 람 <②관련>; 통보 - 개 인 명 의 로 출 원 ․ 등 록 된 지 식 재 산 권 을 관 련 법 령 및 규 정 에 따라 자체심의 등을 거쳐 산학협력단 명의로의 변경 여부를 결정하기 바람"
35,산 학 협 력 단 지 식 산 업 센 터 투 자 부 적정,"산 학 협 력 단 지 식 산 업 센 터 투 자 부 적정 ◦창업보육센터 운영위원회 심의·의결 없이 ㈜○○○○공업과 공장용지 지분 매입 계약 체결 후 선금 250,000천원을 산학협력단 (창업 보육센터 관리비)회계에서 집행 【산업교육진흥 및 산학연협력촉진에 관한 법률 시행령 제27조, 경일대학교 창업보육센터운영 규정 제8조 제4항 제1호 및 제3호】 【경일대학교】 ◦경고 - 9명 ◦통보 - ㈜○○ 등 계약 상대방과 투자금액에 상응하는 구체 적인 보상 방안 등을 마련 하기 바람","산 학 협 력 단 지 식 산 업 센 터 투 자 부 적정; 창업보육센터 운영위원회 심의·의결 없이 ㈜; ; ; ; 공업과 공장용지 지분 매입 계약 체결 후 선금 250,000천원을 산학협력단 (창업 보육센터 관리비)회계에서 집행 【산업교육진흥 및 산학연협력촉진에 관한 법률 시행령 제27조, 경일대학교 창업보육센터운영 규정 제8조 제4항 제1호 및 제3호】 【경일대학교】; 경고 - 9명; 통보 - ㈜; ; 등 계약 상대방과 투자금액에 상응하는 구체 적인 보상 방안 등을 마련 하기 바람"
36,교 내 연 구 비승 인부 적 정,"교 내 연 구 비승 인부 적 정 ◦2016.1.부터 2018.1까지 교원 148명이 582개 교내 연구과제 연구비 합계 617,128천원에 대해 지출증빙 없이 제출 하였음에도 연구비 지출 승인 【경일대학교 교내학술연구비지급규정 제9조】 【경일대학교】 ◦경고 - 6명","교 내 연 구 비승 인부 적 정; 2016.1.부터 2018.1까지 교원 148명이 582개 교내 연구과제 연구비 합계 617,128천원에 대해 지출증빙 없이 제출 하였음에도 연구비 지출 승인 【경일대학교 교내학술연구비지급규정 제9조】 【경일대학교】; 경고 - 6명"
37,연구개발능률성과급 지급 부적정,"연구개발능률성과급 지급 부적정 ◦연구책임자인 교수 10명이 참여연구원의 업적점수가 자신보다 높거나 같음에도 자신의 업적비율을 높게 평 가 하여 연구개발능률성과급 합계 12,838천원 수 령 【국가연구개발사업의 관리 등에 관한 규정 제 12조 제5항, 연구개발능률 성과급 적용기준 종합안내, 경일대학교 교외학술연구비관리규정 제 23조 , 경 일 대 학 교 간 접 비 의 관 리 에 관 한 시 행 세 칙 제 3조 】 【경일대학교】 ◦경고 - 10명 ◦통보 - 산학협력단은 연구개발능률 성과급 성과표 업적점수를 토대로 재산정하여 성과급을 지급하기 바람","연구개발능률성과급 지급 부적정; 연구책임자인 교수 10명이 참여연구원의 업적점수가 자신보다 높거나 같음에도 자신의 업적비율을 높게 평 가 하여 연구개발능률성과급 합계 12,838천원 수 령 【국가연구개발사업의 관리 등에 관한 규정 제 12조 제5항, 연구개발능률 성과급 적용기준 종합안내, 경일대학교 교외학술연구비관리규정 제 23조 , 경 일 대 학 교 간 접 비 의 관 리 에 관 한 시 행 세 칙 제 3조 】 【경일대학교】; 경고 - 10명; 통보 - 산학협력단은 연구개발능률 성과급 성과표 업적점수를 토대로 재산정하여 성과급을 지급하기 바람"
38,협 약 未 체 결 교 수 창업 운 영 부적 정,협 약 未 체 결 교 수 창업 운 영 부적 정 ◦교수 5명이 교수창업을 승인 받았음에도 학교와 협약을 체결 하지 않고 회사 운영 【경일대학교 교수창업에관한규정 제6조】 【경일대학교】 ◦경고 - 5명,협 약 未 체 결 교 수 창업 운 영 부적 정; 교수 5명이 교수창업을 승인 받았음에도 학교와 협약을 체결 하지 않고 회사 운영 【경일대학교 교수창업에관한규정 제6조】 【경일대학교】; 경고 - 5명
39,연 구비 집 행 부 당,"연 구비 집 행 부 당 ◦교수 1명이 연구과제를 수행하면서 개최 하지 않은 회의를 개최 한 것처럼 회의비 지급 내역서를 허위로 작성하는 방식으로 2015.5.부터 2018.5.까지 총 218건, 식대 24,057천원과 토너 등 사무용품비 8,309천원 합계 32,366천원 사적 사용 【경일대학교】 ◦중징계 - 1명 ◦시정(회수) - 사적으로 사용한 연구비 합계 32,366,600원 (회 의 비 24,057,100원 【산업교육진흥 및 산학연협력촉진에 관한 법률 시행령 제27조, 국가연구개발사업의 관리 등에 관한 규정 제12조2 및 제19조, 경일대학교 교직원복무규정 제...","연 구비 집 행 부 당; 교수 1명이 연구과제를 수행하면서 개최 하지 않은 회의를 개최 한 것처럼 회의비 지급 내역서를 허위로 작성하는 방식으로 2015.5.부터 2018.5.까지 총 218건, 식대 24,057천원과 토너 등 사무용품비 8,309천원 합계 32,366천원 사적 사용 【경일대학교】; 중징계 - 1명; 시정(회수) - 사적으로 사용한 연구비 합계 32,366,600원 (회 의 비 24,057,100원 【산업교육진흥 및 산학연협력촉진에 관한 법률 시행령 제27조, 국가연구개발사업의 관리 등에 관한 규정 제12조2 및 제19조, 경일대학교 교직원복무규정 제3조, 경일대학교 교외학술 연구비관리규정 제17조】 +사 무 용 품 비 8,309,500원 )을; ; ; 으 로 부 터 회 수 하 여 관 련 회 계 에 세입조치하기 바람 【입시·학사】 40특 성 화 고 졸 업 자 특 별 전 형 부 적 정 【특성과고 졸업자 선발에 관한 사항】- ①; 2017학년도부터 2018학년까지 특성화 고교 졸업자 전형 기준학과 응시자격을 추가로 인정하여 총 10명 합격 (추가합격) 또는 예비합격처리 【 특 성 화 고 졸 업 재 직 자 선 발 에 관 한 사 항 】 - ②; 2018학년도 특성화고 졸업 재직자 선발에 지원 자격 미달자 7명과 구비서류 미 제출자 4명 총 11명 합격 처리 【고등교육법 시행령 제29조 제2항, 제14조, 초·중등교육법 시행령 제91조 제1항, 경일 대학교 신입생 모집 요강】 【경일대학교】 <①,②관련>; 경고 - 3명 <①관련>; 주의 - 6명 41현 장실 습 수업 학 점 부여 부 적정; 현장 실습을 전공과 관련 없는 업무를 수행한 학생 13명에게 각각 3~4학점씩 전공 학점 부여 【고등교육법 제22조 제1항, 경일대학교 학칙 제37조 및 경일대학교 학생현장실습에 관한 규정 제2조, 제3조 및 제10조 교육부 대학생 현장실습운영규정】 【경일대학교】; 경고 - 11명"
42,전 임 교 원 강 의 책 임 시 간 未 준 수,"전 임 교 원 강 의 책 임 시 간 未 준 수 ◦2015학년도부터 2018학년도까지 전임교원 2명이 적게는 주 0.2시간에서 많게는 주 7시간까지 책임시수 미달 【고등교육법 시행령 제6조, 경일대학교학칙 제63조, 경일대학교 교원담당시수 및 강의료 지급 규정】 【경일대학교】 ◦경고 - 2명","전 임 교 원 강 의 책 임 시 간 未 준 수; 2015학년도부터 2018학년도까지 전임교원 2명이 적게는 주 0.2시간에서 많게는 주 7시간까지 책임시수 미달 【고등교육법 시행령 제6조, 경일대학교학칙 제63조, 경일대학교 교원담당시수 및 강의료 지급 규정】 【경일대학교】; 경고 - 2명"
43,해외 자매대학 교환 학생 선발 부적정,"해외 자매대학 교환 학생 선발 부적정 ◦2015학년도 교환 학생 선발 시 규정과 다 르 게 공 고하는 등 요건 미 충족 학 생 1명 선 발 ◦‘F’성적 6과목을 제외한 평균 평점을 산출 한 성적증명서 (정상 평균평점 산출시 2.74점) 를 제출하였음에도 3.05점으로 평점을 부여 하여 교환학생으로 선발 【경일대학교】 ◦주의 - 3명 【고등교육법 제23조 제1항, 경일대학교 학칙 제39조 및 경일대학교 학점 교류 협약에 따른 학점 인정에 관한 규정 제3조】","해외 자매대학 교환 학생 선발 부적정; 2015학년도 교환 학생 선발 시 규정과 다 르 게 공 고하는 등 요건 미 충족 학 생 1명 선 발; ‘F’성적 6과목을 제외한 평균 평점을 산출 한 성적증명서 (정상 평균평점 산출시 2.74점) 를 제출하였음에도 3.05점으로 평점을 부여 하여 교환학생으로 선발 【경일대학교】; 주의 - 3명 【고등교육법 제23조 제1항, 경일대학교 학칙 제39조 및 경일대학교 학점 교류 협약에 따른 학점 인정에 관한 규정 제3조】"
44,성 적 임의 정 정,"성 적 임의 정 정 ◦2015학년도 2학기 교원 3명이 조기 취업 사유로 학생 3명의 성적 임의 정정 【경일대학교 학사운영규정 제32조】 【경일대학교】 ◦경고 - 3명 ◦통보 - 향 후 성 적 정 정 은 관 련 규 정 을 준수하고, 교원들에 대한 교육 및 안내를 지속적으로 하기 바람 45. 교 육 봉 사 활 동 학 점 부 여 부 적 정 ◦교육봉사활동계획서 없이 확인서만 제출 받아 교육봉사활동내용의 인정여부를 확인하지 않고 학점 부여 【교원자격검정령 시행규칙 제12조【별표3】 「유치원 및 초등 ․ 중등 ․ 특수학교 등의 교사자격 취득을 위한 세부기준(교과부 고시 제 2...","성 적 임의 정 정; 2015학년도 2학기 교원 3명이 조기 취업 사유로 학생 3명의 성적 임의 정정 【경일대학교 학사운영규정 제32조】 【경일대학교】; 경고 - 3명; 통보 - 향 후 성 적 정 정 은 관 련 규 정 을 준수하고, 교원들에 대한 교육 및 안내를 지속적으로 하기 바람 45. 교 육 봉 사 활 동 학 점 부 여 부 적 정; 교육봉사활동계획서 없이 확인서만 제출 받아 교육봉사활동내용의 인정여부를 확인하지 않고 학점 부여 【교원자격검정령 시행규칙 제12조【별표3】 「유치원 및 초등 ․ 중등 ․ 특수학교 등의 교사자격 취득을 위한 세부기준(교과부 고시 제 2012-27호, 교육부 고시 제2015-73호, 제 2016-106호)」제6조 및 교원자격검정 실무 편람(2013~2017년)】 【경일대학교】; 경고 - 6명"
46,평생교육원 교육과정 운영 부적정,"평생교육원 교육과정 운영 부적정 ◦2017학년도 논문통계분석 과정 등 2개 과정을 운영위원회 심의 없이 개설하고, 교육부 未보고 【평생교육법 ｣ 제30조 및 ｢ 평생교육법 시행령 ｣ 제24조, 경일대학교 평생교육원규정 ｣ 제8조 및 제10조 】 【경일대학교】 ◦주의 - 5명 【재산,시설】","평생교육원 교육과정 운영 부적정; 2017학년도 논문통계분석 과정 등 2개 과정을 운영위원회 심의 없이 개설하고, 교육부 未보고 【평생교육법 ｣ 제30조 및 ｢ 평생교육법 시행령 ｣ 제24조, 경일대학교 평생교육원규정 ｣ 제8조 및 제10조 】 【경일대학교】; 주의 - 5명 【재산,시설】"
47,교 내수 목매 각부 당,"교 내수 목매 각부 당 ◦일반경쟁입찰 대상인 교내 소나무 매매 계약을 수의계약으로 체결하고, 매각대금을 법인회계로 세입처리 - 대학은 교내 수목 매각계약을 법인에서 체결하고, 매각대금 일부를 법인회계로 세입 처리한 것에 대해 未조치 - 신원불상의 자에게 교내 조경수 반출 및 매매관련 활동권한 일체를 부여하는 【학교법인 일청학원】 ◦경고 - 2명 ◦통보(문책) - 1명 【경일대학교】 등 상대방에게 일방적으로 유리한 내 용의 위임장을 작성하고 교내소나무 헐값 매각 【사립학교법 제29조 제6항, 같은 법 시행령 제13조 제1항 제7호 및 제9호, 사학기관 재무·회계 규칙...","교 내수 목매 각부 당; 일반경쟁입찰 대상인 교내 소나무 매매 계약을 수의계약으로 체결하고, 매각대금을 법인회계로 세입처리 - 대학은 교내 수목 매각계약을 법인에서 체결하고, 매각대금 일부를 법인회계로 세입 처리한 것에 대해 未조치 - 신원불상의 자에게 교내 조경수 반출 및 매매관련 활동권한 일체를 부여하는 【학교법인 일청학원】; 경고 - 2명; 통보(문책) - 1명 【경일대학교】 등 상대방에게 일방적으로 유리한 내 용의 위임장을 작성하고 교내소나무 헐값 매각 【사립학교법 제29조 제6항, 같은 법 시행령 제13조 제1항 제7호 및 제9호, 사학기관 재무·회계 규칙 제4조, 제43조, 제35조, 제36조】; 17번에 포함조치 -; ; ; ; 경고 - 2명; 통보(문책) - 1명 48. 수 익 용 기 본 재 산 (건 물 ) 신 축 공 사부 적 정; 수익용 건물 신축 공사 시 법적 기준 未 충족 설계 도서를 납품받고도 시정 조치 없이 용역비 전액을 지급하고 공사를 진행하여 시공 【사학기관 재무 ․ 회계 규칙 제4조 및 제40조, 건축물의 피난ㆍ방화구조 등의 기준에 관한 규칙 제9조 제2항 제1호】 【학교법인 일청학원】; 경고 - 2명; 통보 - 법령에 어긋나게 설계·시공한 피난계단 외부창문에 대해 관련업체로 하여금 재시공 하도록 조치하기 바람"
49,시 설 공 사법 정 경 비未 정 산,"시 설 공 사법 정 경 비未 정 산 ◦ 2016.10.부터 2017.7.까지 시설공사 2건의 준공대가를 지급하면서 직접공사비와 중복 계상되거나 업체가 사용하지 않은 안전관리비 등 합계 25,899천원 未정산 【사학기관 재무 ․ 회계 규칙 제4조, 산업안전 보건법 제30조 제1항, 건설업 산업안전보 건관리비 계상 및 사용기준 제7조 제1항 및 제8조, 건설기술진흥법 제66조 제3항, 같은 법 시행규칙 제61조 제2항】 【학교법인 일청학원】 ◦경고 - 2명 ◦시정(회수) - 정산(감액)하지 아니한 안전 관리비 등 합계 11,764천원을 ㈜○○건설로부터 회수하여 법 인 회...","시 설 공 사법 정 경 비未 정 산; 2016.10.부터 2017.7.까지 시설공사 2건의 준공대가를 지급하면서 직접공사비와 중복 계상되거나 업체가 사용하지 않은 안전관리비 등 합계 25,899천원 未정산 【사학기관 재무 ․ 회계 규칙 제4조, 산업안전 보건법 제30조 제1항, 건설업 산업안전보 건관리비 계상 및 사용기준 제7조 제1항 및 제8조, 건설기술진흥법 제66조 제3항, 같은 법 시행규칙 제61조 제2항】 【학교법인 일청학원】; 경고 - 2명; 시정(회수) - 정산(감액)하지 아니한 안전 관리비 등 합계 11,764천원을 ㈜; ; 건설로부터 회수하여 법 인 회 계 에 세 입 조 치 하 기 바 람 【경일대학교】; 경고 - 2명; 시정(회수) - 정산(감액)하지 아니한 안전 관리비 14,135천원을; ; 전기 공사로 부터 회수하여 교 비 회 계 에 세 입 조 치 하 기 바 람"
