연번,지적사항,주요내용(요약),처분요구
27,(수) ∼ 7.,(수) ∼ 7.,(수) ∼ 7.
6,"(금), (8일간)","- oo대학 및 oooo대학 교원 퇴직시 대학과 의료 원 에서 기 념품을 각각 지급하는 일이 없도록 관련규정을 정비하기 바람 8. 전임 총장 출장여비 정산 부적정 ◦ oooo 국외출장에 대해 관련규정 상 ‘교무위원’에 준하는 여비로 정산하여야 함에도 ‘oo’에 준하는 여비로 정산함 으로써 11,724,983원 초과 지급 【사학기관 재무 ･ 회계 규칙 제4조, 고려대학교 전임총장 예우에 관한 규정 제8조】 【고려대학교】 ◦경고 - 2명 ◦시정(회수) - 초과 지급한 출장여 비 11,724,983원을 oooo ooo로부터 회수하여 교비회계에 세입조치 하기 바람 9. 시...","(금), (8일간); 감사인원 : 9명 (공인회계사 3명 포함) 2. 세부 지적내용 및 처분 【법인회계 및 재산관리】 1. 교육용기본재산 관리 부적정; 1996. 5. 재단법인 고려대학교 ooo학회가 oo캠퍼스 부지 내 건립한 ‘oooo’을 기 부채납 받으면서 교육부 허가없이 장 학회에 ‘영구무상사용권(제3자 전대가능)’ 부여 【사립학교법 제28조 제1항, 사학기관 재무 ･ 회계 규칙 제4조 및 제43조】 【 학 교 법 인 고 려 중 앙 학 원 】; 기관경고; 통보 - (재 )고 려 대 학 교ooo학 회 의 oooo 영구무상사용과 관 련 하 여교 육 부허 가등 제반 절차를 취하기 바람 2. 이사회 未심의 부동산 취득; 이사회 심의없이 부동산 4건 (토지 1필지, 건물 3채) 취득 【사립학교법 제16조 제1항, 학교법인 고려중앙학원 정관 제30조 제2항】 【고려대학교】; 경고 - 9명 3. 부속병원 시설임대료 법인수익사업 회계 세입처리; 법인이 부속병원 시설에 입주한 3개 업 체와 임대계약을 체결하고, 임대료 합계 5,935,182천원을 법인회계로 세입처리 ※ 법인의 부속병원 전출금액(‘15～’17년) : 73억원 【사립학교법 제28조 및 제29조, 사립학교법 시행령 제13조】 【 학 교 법 인 고 려 중 앙 학 원 】; 경고 - 7명 4. 일반경쟁 입찰대상 용역 수의계약 체결; 법인회계 소관 일반경쟁 입찰대상 용역 6건 (계약금액 합계 10,499,561천원) 수의계약 【사학기관 재무 ･ 회계 규칙 제35조 제1항】 【 학 교 법 인 고 려 중 앙 학 원 】; 경고 - 3명; 통보(문책) - 전 ooo ooo 등 6명 을 정 관등자 체 규 정 에따라 문 책 (경 징 계 )하기 바람 5. 교육용기본재산 未활용; 교육용기본재산(부동산 8건)을 당초 용도대로 활용하지 않아 교비회계에서 재산세 등 합계 244,081,202원 납부 【사학기관 재무 ･ 회계 규칙 제4조, 지방세특례제한법 제41조】 【고려대학교】; 경고 - 12명; 통보 - 교육용기본재산은 용도대로 활용하거나 불가능한 경우 매각 하여 교비회계에 세입 조치하기 바람 【교비회계 등】 6. 전별금 집행 부적정; 81개 부서에서 299차례에 걸쳐 구체적 집행기준 없이 보직자임기만료 등의 명목으로 업무추진비 등 15개 계정과목 에서 합계 179,903,020원 상당의 순금 및 상품권을 구입하여 교직원 235명에게 1인당 적게는 100천원부터 많게는 2,402 천원까지 지급하고, - 위 235명 중 13명에게는 위 전별금과 별도로 고려대학교 교직원 정년(명예)퇴 직기념품 증정규정 에 따른 퇴직기념품 (순금 15돈) 까지 지급 【고려대학교】; 기관경고; 통보 - 관련규정 및 교비 회계 건전성 등을 감안하여 전별금(격 려금)관련규정을 정 비하고, - 전 별 금 (격 려 금 )의 종 류 , 규모 등 상세내역을 【사학기관 재무 ･ 회계 규칙 제4조 및 제34조 제1항 제2호, 사학기관 재무 ･ 회계 규칙에 대한 특례규칙 제15조 제2호】 예산서에 반영하여 예산편성절차(등록금 심 의 위 원 회 심 의 등 )를 거쳐 집행하기 바람 7. 의료원 퇴직기념품 구매비용 교비회계 집행; oo대학 및 oooo대학 교원 27명에게 퇴직 기념품으로 1인당 순금 30돈을 지급 하면서 의료원에서 부담해야 할 비용 (76,305천원) 까지 포함하여 구매비용 합계 152,610천원 전액 교비회계 집행 【사립학교법 제29조 제2항 및 제6항, 사학기관 재무 ･ 회계 규칙 제4조 및 제34조 제1항 제2호, 고려대학교 교직원 정년(명예)퇴직기념품 증정규정 제2조】 【고려대학교】; 경고 - 6명; 시정 - 교비회계에서 집행한 의료원 퇴직기념품 구 입 비 합 계 76,305,350 원을 해당 부속병원 회계에서 교비 회 계 로 전 출 하 기 바 람; 통보 - oo대학 및 oooo대학 교원 퇴직시 대학과 의료 원 에서 기 념품을 각각 지급하는 일이 없도록 관련규정을 정비하기 바람 8. 전임 총장 출장여비 정산 부적정; oooo 국외출장에 대해 관련규정 상 ‘교무위원’에 준하는 여비로 정산하여야 함에도 ‘oo’에 준하는 여비로 정산함 으로써 11,724,983원 초과 지급 【사학기관 재무 ･ 회계 규칙 제4조, 고려대학교 전임총장 예우에 관한 규정 제8조】 【고려대학교】; 경고 - 2명; 시정(회수) - 초과 지급한 출장여 비 11,724,983원을 oooo ooo로부터 회수하여 교비회계에 세입조치 하기 바람 9. 시 설 공 사 법 정 경 비 未정산; 시설공사 4건의 준공대가를 지급하면서 공사비에 계상된 보험료 중 업체의 사용내역을 확인할 수 없거나 공사기간 중에 사용하지 않은 국민건강보험료 등 합계 25,531,320원 未정산; 시설공사 6건의 준공대가를 지급하면서 업체가 발행내역이 없는 전자세금계산서를 증빙으로 제출하거나 증빙을 제출하지 않는 등 사유로 사용실적을 확인할 수 없음에도 안전관리비 등 합계 166,422,987원 未정산 【사학기관 재무 ･ 회계 규칙 제4조, 건설산업기본법 제22조 제7항, 건설산업기본법 시행령 제26조의2 제3항, 산업안전보건법 제30조 제1항, 건설업 산업안전보건관리비 계상 및 사용기준 제7조 제1항 및 제8조, 건설기술진흥법 제66조 제3항, 건설기술진흥법 시행규칙 제61조 제2항】 【고려대학교】; 경고 - 11명; 통보 - 未정산한 법정보험료 등 합 계 58,840,580원에 대해 정산하고 잔 액 은 관련 회계에 세입조 치하기 바람; 시정(회수) - 업체가 사용하지 않은 법정보험료 등 합계 133,113,727원을 업 체 들 로 부 터 회수하여 관련회계에 각 세입 조치하기 바람 10. 교비회계 자금 운용 부적정; 개인명의 교직원 경조사비 친목회비, 상 조회 대출금 정산비용 등 합계 1,120,077 천원을 급여 지급 시 개인별 공제하는 조건을 달아 교비(등록금)회계 자금으로 선 집행 【사학기관 재무 ･ 회계 규칙 제4조, 사립학교법 제29조 제6항, 사립학교법 시행령 제13조 제2항】 【고려대학교】; 기관경고; 통보 - 향후 개 인 명의 교직원 경조사비 친목회비, 상 조 회 대 출 금 정 산 비 용 등을 교 비 회계 에 서 선 집행 하 는 일이 없도록 하기 바 람 11. 입시관리비 집행 부적정; 입시관리비 집행대상이 아닌 ‘연구수당’ 및 ‘홍보수당’ 합계 109,500천원을 입 시수당 및 입시경비 과목에서 집행 【고려대학교】; 경고 - 5명 【사학기관 재무 ･ 회계 규칙 제21조 제2항, 대학 입학전형 관련 수입 ･ 지출의 항목 및 산정방법에 관한 규칙 제3조 제1항, ‘대학입학 전형료 집행 잔액 반환 관련 질의 ･ 응답 안내’(대입제도과-443, 2014.2.4.】; 시정(회수) - 목적외로 집행한 입시 관리비 합계 109,500 천 원 을 당 사 자 들 로 부 터 회수 하 여 교 비 회계에 세입조치하기 바람; 통보 - 목적외로 집행한 입시 관리비 합계 109,500 천원을 응시생들에게 반환하기 바람 12. 보직수당 등 지급 부적정; 지급대상이 아닌 3개 보직자에 대해 보직수당 등 합계 17,980천원을 실험 실습비, 학생지원비, 교원기타수당, 기타 운영비 과목에서 지급 【사학기관 재무 ･ 회계 규칙 제4조, 고려대학교 교직원 수당에 관한 시행세칙 제6조 및 고려대학교 보직자 처우에 관한 내규 제4조 관련 ‘별표’】 【고려대학교】; 경고 - 6명; 시정(회수) - 지급대상이 아닌 자 에 게 지 급 된 보 직 수 당 등 합계 17,980천원을 당 사 자 들 로 부 터 회수하여 교비회계에 세입조치하기 바람 13. 사적 선물비용 교비회계 부당 처리; 전임 비서실장 정년퇴임 선물 (사적선물) 비용을 교비회계에서 집행하기 위해 oooo ooo와 oooo ooo가 공모하여 5,433,000원 상당의 황금열쇠 구매비용을 ooo의 개인 신용카드로 3회에 걸쳐 분할 결제하고, 해당 영수증 3개를 다른 카드 영수증들과 섞어 3개의 지출결의서로 기안하여 부당한 교비회계 집행사실을 숨기는 한편, 위 금액만큼 교비회계에 서 돌려받음 【고려대학교】; 통보(문책) - o oooo 사무o급 ooo 등 2명을 정 관 등 자 체규정에 따라 문책 (중징 계)하 기 바 람; 시정(회수) - 부당하게 집행한 개 인카드 비용 합계 【사학기관 재무 ･ 회계 규칙 제4조, 고려대학교 위임전결 규정 제1장, 고려대학교 법인카드 사용 ･ 관리에 관한 지침 제6조, 고려대학교 정년(명예)퇴직기념품 증정 규정 제2조】 5,433,000원을 당사 자들로부터 회수하여 교비회계에 세입조치 하기 바람 14. 통근비 업무추진비 집행; 교원 1명이 35차례에 걸쳐 개인이 부담 해야 할 출 퇴근 목적 KTX 이용료 합계 5,025,600원을 업무추진비에서 집행 【사학기관 재무 ･ 회계 규칙 제4조 및 제21조 제2항, 사학기관 재무 ･ 회계 규칙에 대한 특례규칙 제15조 제2호 및 제17조 관련 별표1】 【고려대학교】; 경징계 - 1명; 경고 - 3명; 시정(회수) - 부 적 정 하 게집 행 한KTX 이 용 료 합 계 3,975,600원 <주 유 권반 납 분105만 원감 액 > 을 당 사 자 로부터 회수 하여 교 비 회 계 에 세 입 조 치 하기 바람 15. 未증빙 부서운영비 집행; 증빙없이 부서운영비에서 시간외근무 보상 등 명목으로 563건 합계 525,386 천원 집행 【사학기관 재무 ･ 회계 규칙 제4조, 사학기관 재무 ･ 회계 규칙에 대한 특례규칙 제15조 제2호, 고려대학교 시간외근무 및 휴일근무에 관한 내규】 【고려대학교】; 기관경고; 통보 - 증빙없이 시간외근무 보상 등의 명목으로 집행한 부서운영비 합계 525,386천원에 대하여 정산을 실시 하고, 증빙이 되지 않는 금액은 관련자 들로부터 회수하여 교비회계에 세입조치 하기 바람 16. 직무발명 개인명의 특허 출원 등록 부적정; 교원 15명이 총 33건의 직무발명을 산 학협력단에 신고하지 아니한 채 개인 명의로 특허 출원 등록 【발명진흥법 제10조 및 제12조, 고려대학교 지식재산 관리규정 제2조 및 제6조】 【고려대학교】; 경고 - 15명; 통보 - 개인 명의 로 등록된 33건의 직무발명에 대 해규 정 에 따라 권리 확 보 등 조 치 를 취 하 기 바람 17. 연구결과물 지연 제출; 교원 51명이 총 67개의 교내연구과제를 수행하면서 제출기한을 최소 318일부터 최대 1,395일 도과하여 연구결과물 제출 【고려대학교 특별연구비 지급 규정 제5조 및 제9조, 고려대학교 학술지원연구비 지급 규정 제5조】 【고려대학교】; 경고 - 51명 18. 연 구 비 집 행 부 당; ooooo학부 교수 ooo은 총 6개의 국가연구 과제를 수행하면서 내부연구원 회의에 외 부 기 관 소 속 ooo이 참 석 한 것처럼 회 의 록을 작성하고 이를 지출증빙자료로 산학협 력단에 제출하는 방법으로 국가연구 과제 회의비(식대) 총 297건, 합계 30,404,345원 부당 집행 【고려대학교】; 기관주의; 중징계 - 1명; 시정(회수) - 연구과제 회의록을 허위로 작성하여 부 당하게 집행한 국 가연구과제 회의비 합계 30,404,345원을 【산업교육진흥 및 산학연협력촉진에 관한 법률 시행령 제27조, 국가연구개발사업의 관리 등에 관한 규정 제19조, 고려대학교 산학협력단 교외연구비 관리지침 제2절 제5장 및 국가연구개발사업 및 학술지원사업 연구비관리 매뉴얼】 교수 ooo으로부터 회수하여 관련회계에 세 입 조 치 하 기 바 람 19. 연구개발능률 성과급 지급 부적정; 총 2,800개의 국가연구개발과제를 수행 하면서 성과평가 없이 과제별 간접비 수입액에 따라 연구개발능률성과급을 산정하여 합계 6,335,968천원 지급 【국가연구개발사업의 관리 등에 관한 규정 제12조 제5항 관련 별표2, 연구개발능률성과급 적용기준 종합안내(국가과학기술위원회, '12. 9)】 【고려대학교】; 기관경고; 개선 - 자체 제정한 연구 개발능률성과급 지급 규정 을 연 구 개 발 능 률 성 과 급 적 용 기 준 등 에 따 라 개 정 하기 바람 20. 법인카드 사용 포인트 세입 未처리; 의료원 및 3개 부속병원에서 법인카드 사용으로 발생한 포인트 합계 46,406,125점 (46,406,125원 상당) 에 대해 부속병원회계로 세입처리하지 않음 【사립학교법 제29조 제2항, 사학기관 재무 ･ 회계 규칙 제4조 및 제10조】 【고려대학교】; 주의 - 7명; 시정 - 세입조치하지 않은 법인카드 포인트 합계 46,406,125점 (46,406,125원 상당)을 부속병원회계에 세입 조치하기 바람 21. 일반경쟁 입찰대상 수의계약 부당; 대학에서 일반경쟁 입찰대상 용역 등 16건 ( 계약금액 합계 3,319,954천원 ) 수의계약 - ①; 의료원 및 안산병원에서 일반경쟁 입찰 대상 물품구매"
9,"건 ( 계약금액 합계 914,466,808 천원 ) 수의계약 - ②","건 ( 계약금액 합계 914,466,808 천원 ) 수의계약 - ② 【고려대학교】 【① 관련】 ◦경징계 - 1명 ◦경고 - 2명 【사학기관 재무 ･ 회계 규칙 제35조】 ◦ 주의 - 31명 ◦ 통보(문책) - o o 캠 퍼 스 ooo oo ooo 등 3명 을 정 관 등 자 체 규 정 에 따라 ‘문 책 (경 징 계 )’ 하 기 바 람 【② 관련】 ◦ 경고 - 11명 22. 법인카드 사용 부적정 ◦ 3개 부속병원 소속 교직원 13명이 유흥 주점 및 단란주점에서 22차례에 걸쳐 합계 6,318,500원 법인카드로 결제 【사립학교법 제29조 제2항, 고려대학교 직제규정 제3...","건 ( 계약금액 합계 914,466,808 천원 ) 수의계약 - ② 【고려대학교】 【① 관련】; 경징계 - 1명; 경고 - 2명 【사학기관 재무 ･ 회계 규칙 제35조】; 주의 - 31명; 통보(문책) - o o 캠 퍼 스 ooo oo ooo 등 3명 을 정 관 등 자 체 규 정 에 따라 ‘문 책 (경 징 계 )’ 하 기 바 람 【② 관련】; 경고 - 11명 22. 법인카드 사용 부적정; 3개 부속병원 소속 교직원 13명이 유흥 주점 및 단란주점에서 22차례에 걸쳐 합계 6,318,500원 법인카드로 결제 【사립학교법 제29조 제2항, 고려대학교 직제규정 제3조, 사학기관 재무 ･ 회계 규칙 제4조 및 제21조 제2항, 사학기관 재무 ･ 회계 규칙에 대한 특례규칙 제15조 제2호】 【고려대학교】; 경고 - 13명; 시정(회수) - 법 인 카 드 부 적 정 사 용 액 합계 6,318,500원을 관련자들로부터 회수 하여 부속병원회계에 세입조치하기 바람"
