연번,지적사항,주요내용(요약),처분요구
8,나. 세부 지적내용 및 처분 1. 기부금 업무처리 부적정,"나. 세부 지적내용 및 처분 1. 기부금 업무처리 부적정 ◦ 2016.3.부터 2018.10.까지 총 4회에 걸쳐 학교발전기부금 합계 134,169천원 법인 회계에 세입처리 【사립학교법 제29조의1 제1항, 사립학교법 시행령 제13조 제1항 제8의2호, 법인세법 제24조 및 소득세법 제34조】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】 ◦ 경고 - 3명 ◦ 시정 - 법 인 회 계 에 세 입 처 리 한 학 교 발 전 기 부 금 134,169 천 원을 교비회계로 전출하기 바람 2. 비상근 임원 보수 지급 ◦ 2014.","나. 세부 지적내용 및 처분 1. 기부금 업무처리 부적정; 2016.3.부터 2018.10.까지 총 4회에 걸쳐 학교발전기부금 합계 134,169천원 법인 회계에 세입처리 【사립학교법 제29조의1 제1항, 사립학교법 시행령 제13조 제1항 제8의2호, 법인세법 제24조 및 소득세법 제34조】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】; 경고 - 3명; 시정 - 법 인 회 계 에 세 입 처 리 한 학 교 발 전 기 부 금 134,169 천 원을 교비회계로 전출하기 바람 2. 비상근 임원 보수 지급; 2014."
3,부터 2016.,부터 2016.,부터 2016.
8,"까지 비상근 임원에게 총 30건 합계 45,000천원 보수 지급","까지 비상근 임원에게 총 30건 합계 45,000천원 보수 지급 【사립학교법 제26조, 학교법인 한국그리스도의교회학원 정관 제22조의2】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】 ◦ 경고 - 2명 ◦시정(회수) - 비 상 근 이 사 장 ○○○ 에게 지급한 보수 합계 45,000천원을 회수하여 법인회계에 세입조치하기 바람 3. 업무추진비 ◦ 2017.3.부터 2018.3.까지 이사장에게 개산급 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】 未정산 으로 지급한 업무추진비 합계 19,500천원에 대하여 정산 未실시 【사학기관 재무·회계 규칙 제4조, 사...","까지 비상근 임원에게 총 30건 합계 45,000천원 보수 지급 【사립학교법 제26조, 학교법인 한국그리스도의교회학원 정관 제22조의2】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】; 경고 - 2명; 시정(회수) - 비 상 근 이 사 장; ; ; 에게 지급한 보수 합계 45,000천원을 회수하여 법인회계에 세입조치하기 바람 3. 업무추진비; 2017.3.부터 2018.3.까지 이사장에게 개산급 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】 未정산 으로 지급한 업무추진비 합계 19,500천원에 대하여 정산 未실시 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제17조 관련 별표1】; 경고 - 2명; 통보 - 이사장 △△△에게 지급한 업무추진비 합계 19,500천원에 대해 정산을 실시하고 객관적 증빙이 없는 금액은 법인회계로 세입조치하기 바람 4. 기본재산 관리 부적정; 일자 미상일부터 2019.3. 감사일 현재 까지 학교법인의 전 감사에게 수익용 기본재산인 토지 (132㎡) 와 건물 (건평 40평) 을 주거용으로 무상 임대; 토지 2필지를 일자 미상일부터 2019.3. 감사일 현재까지 관할청 未보고 【사학기관 재무·회계 규칙 제4조, 사학기관 재무·회계 규칙에 대한 특례규칙 제17조 관련 별표1】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】; 경고 - 5명; 통보 - 서울특별시 강서구; ; 동; ; ; -; 등 2필 지 에 대 하 여 용 도 를 설정하여 기본재산 으로 관리하고 보유 현 황 을 관 할 청 에 보 고 하기 바람 5. 소송비용 확정 신청 未이행; 3건의 소송에서 승소 확정되었는데도 2019. 3. 감사일 현재까지 소송비용 (합계 27,500천원) 확정 신청 未이행 【민사소송법 제110조 제1항, 사학기관 재무·회계 규칙 제4조 및 제28조 제2항】 【학교법인 한 국 그 리 스 도 의 교 회 학 원 】; 경고 - 2명; 통보 -; ; ; 등 4명 이 제 기 한 ‘해촉명령효력정지 가 처 분 ’ 소 송 등 3건의 소송비용액 확정을 신청하여 지급받기 바람 6. 특정목적적립금; 2017회계연도에 임의기타적립금 1,041,102 【케이씨대학교】 세부목적 未계상 천원에 대하여 세부목적을 정하지 않고 특정목적적립금으로 전환 후, 2017회계 연도부터 2018회계연도까지 합계 13,159 천원 적립 【사립학교법 제32조의2 제2항, 특정목적적립금 시행 알림(사립대학제도과-14306, ‘16.12.27.)】; 경고 - 4명; 통보 - 특 정 목 적 적 립 금 은 세 부 목적을 정하여 운용 하기 바람 7. 시설공사 법정경비 미정산; 2015."
8,부 터 2017.,부 터 2017.,부 터 2017.
2,"까 지 시 설 공 사 등 총 2건 의 준공대가를 지급하면서 공사비에 계상된 보험료 및 산업안전보건관리비 중 업체가 지출증빙을 제출하지 않아 사용내역을 확인 할 수 없 는 법 정 보 험 료 및 산업 안전보 건관리 비 등 합계 69,668천원에 대 해 정 산 (감 액 ) 未실시","까 지 시 설 공 사 등 총 2건 의 준공대가를 지급하면서 공사비에 계상된 보험료 및 산업안전보건관리비 중 업체가 지출증빙을 제출하지 않아 사용내역을 확인 할 수 없 는 법 정 보 험 료 및 산업 안전보 건관리 비 등 합계 69,668천원에 대 해 정 산 (감 액 ) 未실시 【사학기관 재무·회계 규칙 제4조, 건설산업기본법 제22조 제7항 및 같은 법 시행령 제26조의2 제3항, 산업안전보건법 제30조 제1항, 건설업 산업안전보건관리비 계상 및 사용기준 제7조 제1항 및 제8조】 【케이씨대학교】 ◦ 경고 - 3명 ◦ 통보 - 未정산한 법정보험료 합계 10,222,62...","까 지 시 설 공 사 등 총 2건 의 준공대가를 지급하면서 공사비에 계상된 보험료 및 산업안전보건관리비 중 업체가 지출증빙을 제출하지 않아 사용내역을 확인 할 수 없 는 법 정 보 험 료 및 산업 안전보 건관리 비 등 합계 69,668천원에 대 해 정 산 (감 액 ) 未실시 【사학기관 재무·회계 규칙 제4조, 건설산업기본법 제22조 제7항 및 같은 법 시행령 제26조의2 제3항, 산업안전보건법 제30조 제1항, 건설업 산업안전보건관리비 계상 및 사용기준 제7조 제1항 및 제8조】 【케이씨대학교】; 경고 - 3명; 통보 - 未정산한 법정보험료 합계 10,222,629원 및 안전관리비 합계 59,445,566원에 대해 정산을 실시한 후 잔액은 관련 회계에 세입조치하기 바람 8. 시간외근무수당 지급 부적정; 2016."
1,부터 2017.,부터 2017.,부터 2017.
7,"까지 출․퇴근 기록 등 객관적인 증빙자료 없이 29차례에 걸쳐 시간외근무수당 합계 1,620,000원 지급","까지 출․퇴근 기록 등 객관적인 증빙자료 없이 29차례에 걸쳐 시간외근무수당 합계 1,620,000원 지급 【사학기관 재무·회계 규칙 ｣ 제4조 및 제21조 제2항, ｢ 사학기관 재무·회계 규칙에 대한 특례규칙 ｣ 제15조, ｢ 케이씨대학교 예산편성 및 운영지침 ｣ 】 【케이씨대학교】 ◦ 경징계 - 1명 ◦ 경고 - 3명 ◦ 시정(회수) - 부적정하게 지급한 시간외근무수당 합계 1,620,000원 을 관 련 자 로 부 터회 수 하 여교 비 회 계 에 세 입 조 치 하기 바람","까지 출․퇴근 기록 등 객관적인 증빙자료 없이 29차례에 걸쳐 시간외근무수당 합계 1,620,000원 지급 【사학기관 재무·회계 규칙 ｣ 제4조 및 제21조 제2항, ｢ 사학기관 재무·회계 규칙에 대한 특례규칙 ｣ 제15조, ｢ 케이씨대학교 예산편성 및 운영지침 ｣ 】 【케이씨대학교】; 경징계 - 1명; 경고 - 3명; 시정(회수) - 부적정하게 지급한 시간외근무수당 합계 1,620,000원 을 관 련 자 로 부 터회 수 하 여교 비 회 계 에 세 입 조 치 하기 바람"
