연번,지적사항,주요내용(요약),처분요구
1,"예·결산 제출 및 심의·확정 기한 미준수 ◦ 사학기관 재무·회계 규칙에 대한 특례규칙 제6조 및 제42조에 따르면 이사장은 법인회계의 예산안을 편성하여 매 회계연도 개시 50일전까지 이사회에 제출 하여야 하고, 이사회는 매 회계연도 개시 40일전까지 이를 심의·확정하여야 하며, 학교의 장은 교비회계의 예산안을 편성하여 매 회계연도 개시 30일전까지 이사회에 제출하여야 하고, 이사회는 매 회계연도 개시 20일 전까지 이를 심의·확정하며, 이사장 및 학교의 장은 매 회계연도 종료 후 50일 이내에 결산서를 이사회에 제출하여야 하고, 이사회는 매 회계연도 종료 후 2월 이내에 결산을 심의·확정하도록 되어 있는데도, - 학교법인 우천학원은 2017회계연도 법인회계 결산안을 법정기한 (2018. 4. 19.) 으로부터 15일 도과한 2018. 5. 4. 이사회에 제출하는 등",- 학교법인 우천학원은 2017회계연도 법인회계 결산안을 법정기한 (2018. 4. 19.) 으로부터 15일 도과한 2018. 5. 4. 이사회에 제출하는 등【붙임】“예·결산 이사회 제출 및 확정 기한 미준수 현황”과 같이 위 학교법인 우천학원 및 한국상담대학원대학교는 2017회계연도부터 2020 회계연도까지 예산안 및 결산서를 법정기한보다 짧게는 15일 길게는 22일 도과하여 이사회에 제출하거나 이사회 에서 이를 심의·확정한,. 【학교법인 우천학원】; 기관경고 【 한 국 상 담 대 학 원 대 학 교 】; 기관경고 【붙임】 예·결산 이사회 제출 및 확정 기한 미준수 현황 회계 구분 회계 연도 예 ․ 결산 이사회 제출 이사회 심의 ․ 확정 이사회 제출기한 이사회 제출일 초과 일수 이사회 심의 ․ 확정기한 이사회 심의 ․ 확정일 초과 일수 법인 회계 2017 결산 2018.04.19. 2018.05.04. 15 2018.04.30 2018.05.17. 17 2018 예산 2018.01.09. 2018.01.24. 15 2018.01.19. 2018.02.08. 21 결산 2019.04.19. 2019.05.10. 21 2019.04.30. 2019.05.22. 22 2019 예산 2019.01.09. 2019.01.29. 20 2019.01.19. 2019.02.07. 20 결산 2020.04.19. 2020.05.06. 17 2020.04.30. 2020.05.15. 15 2020 예산 2020.01.09. 2020.01.29. 20 2020.01.19. 2020.02.08. 21 교비 회계 2017 결산 2018.04.19. 2018.05.04. 15 2018.04.30. 2018.05.17. 17 2018 결산 2019.04.19. 2019.05.10. 21 2019.04.30. 2019.05.22. 22 2019 결산 2020.04.19. 2020.05.06. 17 2020.04.30. 2020.05.15. 15 감사결과 처분서 기관명 : 한국상담대학원대학교
2,"대학 사무처 운영 부적정 ◦ 사립학교법」제70조의 2에 따르면 학교법인은 그의 사무와 설치·경영하는 학교의 사무를 처리하기 위하여 필요한 사무기구를 두되, 그 설치·운영과 사무직원의 정원ㆍ임용ㆍ보수ㆍ복무 및 신분보장",- 한국상담대학원대학교는 ㈜◯◯ 직원 A에게 2012. 3.부터 2020. 11.까지 사무처장 업무를 수행하게 한,. ※ A의 급여는 ㈜◯◯에서 지급 ㅇ 관련자 경고 (1명) 감사결과 처분서 기관명 : 한국상담대학원대학교
3,"차량 관리 부적정 ◦ 사학기관 재무·회계 규칙 제4조, 제21조 및 제49조에 따르면 학교의 재무와 회계는 건전하게 운영하여야 하고 학교에 속하는 회계의 세출예산은 이를 목적외에 사용 하지 못하며 물품관리자ㆍ물품출납","- 한국상담대학원대학교 B은(는) 2016년 미상일부터 2021. 3. 감사일 현재까지 ㈜◯◯ 소유 차량을 전용 차량으로 이용하고, 같은 기간 대학 소유 B 전용차량은 ㈜◯◯ 직원이 이용하도록 한",. ㅇ 관련자 경고 (1명) ㅇ 통보 - 대학 소유 차량을 목적에 맞게 사용 하기 바람 감사결과 처분서 기관명 : 한국상담대학원대학교
4,"재물조사 미실시 ◦ ｢ 사학기관 재무 ․ 회계 규칙 ｣ 제48조, 제49조 및 제50조 제4항에 따르면 학교의 물품관리자는 학교의 장으로 하고, 물품관리자, 물품출납원 및 물품사용자는 선량한 관리자로서의 주의와 의무",- 한국상담대학원대학교는 한국사학진흥재단 통보 이후 2021. 3. 감사일 현재까지 재물조사를 실시하지 않고 취득가액 및 감가상각분만을 산술적으로 반영하여 결산 대차대조표에 계상한,. ㅇ 관련자 경고 (2명) ㅇ 통보 - 재물조사를 관련 규정에 따라 실시 하기 바람 <별도 조치>; 통 보 (한 국 사 학 진흥재단)
