연번,지적사항,주요내용(요약),처분요구
1,"결원 임원 미보충 ◦ 사립학교법 제14조, 제20조 및 제24조에 따르면 학교 법인에는 임원으로서 7명 이상의 이사와 2명 이상의 감사를 두어야 하고 임원은 관할청의 승인을 얻어 취임하고 이사나 감사 중에 결원이 생겼을 때에는 2개월 이내에 보충하도록 하고 있으며, 학교법인 에스라성경 학원 정관 제18조, 제20조 및 제20조의3에 따르면 학교법인은 이사 12명과 감사 2명을 두고 이사 중 개방이사는 3명으로 하며, 결원이 생긴 때에는 2개월 이내에 보충한다고 되어 있는데도, - 학교법인 에스라성경학원은 2019. 11. 16. 이사정수를 증원 (9명→12명) 하는 것으로 정관을 개정하였음에도 정관 개정에 따른 임원 결원에 대해 감사일 현재까지 보충 하지 않는 등",- 학교법인 에스라성경학원은 2019. 11. 16. 이사정수를 증원 (9명→12명) 하는 것으로 정관을 개정하였음에도 정관 개정에 따른 임원 결원에 대해 감사일 현재까지 보충 하지 않는 등【붙임】“결원 임원 미보충 현황”과 같이 2019. 11. 16. 부터 2021. 3. 감사일 현재까지 정원 증원 및 임기만료에 따른 결원 임원 총 5명을 보충하지 않고 있는,관련자 경고 (3명); 통보 - 결원 임원을 관련 법령 및 정관에 따라 조속히 보충 하기 바람 결원 결원 보충 기한 임원 선임 교육부 승인 여부 비고 일자 직 성명 결원사유 일자 직 성명 2019.11.16. 이사 - 이사정수 증원 (9명→12명) 2020.1.15 2020.8.29 이사 - X - 이사 (개방이사) - 2021.2.6 이사 - X - 이사 - 미 선 임 2019.12.20. 감사 - 임기만료 2020.2.19 2021.2.6 감사 - X - 2020.11.25. 이사 - 임기만료 2021.1.24 미 선 임 【 붙임 】 결원 임원 미보충 현황 감사결과 처분서 기관명 : 학교법인 에스라성경학원
2,"기부금 업무처리 부적정 ◦ 사립학교법 제29조 제1항 및 제6항에 따르면 학교 법인의 회계는 그가 설치 경영하는 학교에 속하는 회계와 법인의 업무에 속하는 회계로 구분하고, 교비 회계에 속하는 수입은 다른 회계에 전출하거나 대여 할 수 없다고 되어 있으며, 법인세법 (2018. 1. 1. 개정 시행) 제24조 제2항 제4호 및 법인세법 시행령 (2017. 7. 26. 개정시행) 제36조 제1항 제1호에 따르면 기부금 중 사립학교나 비영리 교육재단에 학교의 시설비․교육비․장학금․ 연구비로 지출하는 기부금은 ‘법정기부금’, 학교법인 등의 고유목적에 사용되는 기부금은 ‘지정기부금’이 라고 되어 있는데도, - 학교법인 에스라성경학원은 2018. 1. 2. A이(가) 법인 발전기금으로 기탁한 100천원에 대한 기부금 영수증을 발급하면서 지정기부금 영수증이 아닌 법정기부금 영수증을 발급하는 등","- 학교법인 에스라성경학원은 2018. 1. 2. A이(가) 법인 발전기금으로 기탁한 100천원에 대한 기부금 영수증을 발급하면서 지정기부금 영수증이 아닌 법정기부금 영수증을 발급하는 등【붙임】“지정기부금 (법인 발전기금) 의 법정기부금 영수증 발급 현황”과 같이 2018. 1.부터 2020. 12.까지 법인 지정기부금으로 기탁된 총 463건, 합계 97,252천원에 대하여 법정기부금 영수증을 발급한",관련자 경고 (1명) <별도조치>; 통보(국세청) 【 붙임 】 지정기부금 (법인 발전기금) 의 법정기부금 영수증 발급 현황 (단위 : 천원) 연번 지정기부금 내역 법정기부금 영수증 발행 내역 비 고 기부자 세입 처리일 기부자 주민등록번호 (사업자등록번호) 금액 발행일 금액 1 - 2018.01.02 - 100 2019.01.10 100 2018.01.10 - 300 2019.01.10 300 2018.01.11 - 20 2019.01.10 20 2018.10.15 - 50 2019.01.10 50 2018.01.19 - 50 2019.01.10 50 2018.01.22 - 50 2019.01.10 50 2018.01.24 - 50 2019.01.10 50 2018.01.25 - 30 2019.01.10 30 2018.01.25 - 50 20…
3,"수입금 관리 부적정 ◦ 사학기관 재무·회계규칙 제4조 및 제29조 제2항에 따르면 법인과 학교의 재무와 회계는 건전하게 운영 하여야 하고, 수입원이 수납한 수납금은 수납한 날에 금융회사에 예입하여야 한다고 되어 있는데도, - 에스라성경대학원대학교는 2018. 3. 1. 현금으로 수납한 식권 13장 판매금 52,000원을 수입결의 후 교비회계 통장에 입금하지 않은 채 현금으로 관리하면서 소액 지출 건 발생시 지출하는 등","- 에스라성경대학원대학교는 2018. 3. 1. 현금으로 수납한 식권 13장 판매금 52,000원을 수입결의 후 교비회계 통장에 입금하지 않은 채 현금으로 관리하면서 소액 지출 건 발생시 지출하는 등【붙임】“수입금 현금 보관 부적정 현황”과 같이 2018. 3. 1.부터 2021. 3. 감사일 현재까지 위 식권 판매액 등 현금 수입금 총 458건, 합계 25,366,570원을 수입결의 후 교비회계 통장에 입금하지 않은 채 현금으로 관리하면서 소액 지출 건 발생시 지출한","관련자 경고 (3명); 통보 - 수입금을 관련 법령에 맞게 관리 하기 바람 【 붙임 】 수입금 현금 보관 부적정 현황 (단위: 원) 연번 일자 내역 금액 1 2018 01 - 52,000 2 2018 01 - 3,900 3 2018 01 - 30,000 4 2018 02 - 10,000 5 2018 02 - 1,000 6 2018 05 - 320,000 7 2018 05 - 3,000 8 2018 05 - 320,000 9 2018 05 - 320,000 10 2018 05 - 148,000 11 2018 06 - 32,000 12 2018 06 - 12,000 13 2018 06 - 1,000 14 2018 07 - 84,000 15 2018 07 - 1,000 16 2018 07 - 500 17 2018 12 - 124,000 18 20…"
4,"교직원 보수규정 미제정 ◦ 학교법인 에스라성경학원 정관 제52조 제2항, 제53조, 제68조에 따르면 교원의 보수는 자격과 경력 및 직무의 곤란성과 책임의 정도에 따라 이사회에서 정하고, 학교의 교원이나 학과를 담당","- 에스라성경대학원대학교는 2003년 개교일부터 2021년 감사일 현재까지 이사회의 의결을 거친 보수규정을 마련하지 않은 채, 매년 초 B의 내부 결재만으로 교직원의 급여를 책정하여 지급한",기관경고; 통보 - 교직원 보수 관련 사항은 관련 규정을 마련하고 규정에 따라 지급하기 바람 감사결과 처분서 기관명 : 에스라성경대학원대학교
5,"물품관리 부적정 ◦ 사학기관 재무·회계 규칙 제49조 및 제50조 제4항에 따르면 물품관리자·물품출납원 및 물품사용자는 선량한 관리자로서의 주의와 의무를 다하여야 하고, 물품관리자는 2년마다 정기적으로 학년도 말을 기준으로 재물조사를 실시하여야 한다고 되어 있으며, 사학기관 재무·회계 규칙에 대한 특례규칙 제22조에 따르면 이사장 및 학교의 장은 법인 및 학교의 대차대조표 기준일 현재의 재무 상태가 적정하게 파악될 수 있도록 대차대조표를 작성 하도록 되어 있는데도, - 에스라성경대학원대학교는 2018학년도 이전 미상일부터 2021년 감사일 현재까지 대학 기자재 및 비품에 대하여 정기 재물조사를 실시하지 않아 유형고정자산의 도난, 망실, 파손, 불용처리 등이 파악하지 않았음에도 2018년 결산시 취득가액 및 감가상각분만을 산술적으로 반영 하여 비품 40,300천원, 도서 6,729천원으로 결산 대차 대조표에 계상하는 등","- 에스라성경대학원대학교는 2018학년도 이전 미상일부터 2021년 감사일 현재까지 대학 기자재 및 비품에 대하여 정기 재물조사를 실시하지 않아 유형고정자산의 도난, 망실, 파손, 불용처리 등이 파악하지 않았음에도 2018년 결산시 취득가액 및 감가상각분만을 산술적으로 반영 하여 비품 40,300천원, 도서 6,729천원으로 결산 대차 대조표에 계상하는 등 【붙임】“결산서상 고정자산 감가상각비 명세서”와 같이 2018학년도 이전 미상일 부터 2021. 3. 감사일 현재까지 재물조사를 실시하지 않고 취득가액 및 감가상각분만을 산술적으로 반영 하여 결산 대차대조표에 계상...",원문 본문 OCR 필요
