연번,지적사항,주요내용(요약),처분요구
1,이사회 운영 부적정,"- 학교법인 한세대학교 A 는 2020. 8. 2. B 등 5 인 * 의 이사회 소집 요구에도 이사회를 소집하지 않는 등 【 붙임 1】 “A 회의 소집 의무 미이행 현황 ” 과 같이 2020. 8. 2., 2020. 8. 19. 2 차례에 걸친 B 등 5 인의 이사회 소집 요구에도 이사회를 소집하지 않은 사실이 있음 . * (총 재적이사) 9인 (이사회 소집 요구 이사) B, C, D, E, F 【 이사 회의 참석 요구 불응 】 ---------------------------② ◦ ｢ 사립학교법 ｣ 제 15 조 제 2 항 , 제 16 조 제 1 항 및 제 19 조...","* B, C, D, E, F, G ※ 임원간 갈등으로 인하여 제208회 이사회 회의(2020. 4. 10.) 이후 2021. 3.까지 회의가 개최되지 못하고, 336일이 지난 2021. 3. 12.에 제209회 이사회 회의가 개최됨 【 붙임 1】 이사장 회의 소집 의무 미이행 현황 연번 소집요구일 소집요구자 안건 소집일 1 2020. 8. 2. B, C, D, E, F · 교원 인사 ·2019 회계연도 결산 · 임원 선임 미소집 2 2020. 8. 19. B, C, D, E, F · 이사장 해임 및 이사장 또는 직무대행자 선임 미소집 【 붙임 2】 이사 회의 참석 요구 불응 현황 회차 연번 안건 1 차 소집 2 차 소집 비고 ( 심의의결일 ) 소집일 / 회의일 회의결과 소집일 / 회의일 회의결과 제 209 회 1 교원인사 2020. 7. 9…"
2,"개인부담 소송비용 법인회계 집행 ◦ ｢ 사립학교법 ｣ 제 27 조에서 학교법인의 이사장과 이사에 관하여 준용하는 민법 제 61 조에 따르면 이사는 선량한 관리자의 주의로 그 직무를 행하여야 하고 , ｢ 사학기관 재무 · 회계 규칙 ｣ 제 4 조에 따르면 법인과 학교의 재무와 회계는 건전하게 운영하도록 되어 있는데도 , - 학교법인 한세대학교는 2020. 5. 4.","- 학교법인 한세대학교는 2020. 5. 4. ○○ 한세대학교 지부 대표자 등 직원 5 명을 상대로 손해배상 * 소송을 제기하면서 개인적으로 소송을 제기해야하는 H 를 원 고에 포함하였음에도 , 2020. 5. 18. 개인이 납부해야 할 비용을 산정하지 않은 채 변호사 선임비용 11,000 천원 전액을 법인회계에서 납부한","* 손해배상 주요내용 (원고) 1. 학교법인 한세대학교 대표자 A, 2. H (청구취지) 피고들은 공동하여 원고 학교법인 한세대학교에게 10,000,000원, 원고 H에게 10,000,000원 및 위 각 돈에 대하여 이 사건 소장 부본 송달 다음날부터 다 갚는 날까지 연 12%의 비율로 계산하여 돈을 지급한다.; 경고 (3 명 ); 통보 - 개인이 부담해야 할 소송비용을 산정하고 , 회수 방안을 마련하여 법인회계에 세입 조치하기 바람 감사결과 처분서 기관명 : 한세대학교"
3,"시설공사 법정보험료 미정산 ◦ ｢ 건설산업기본법 ｣ 제 22 조 제 7 항 및 ｢ 같은 법 시행령 ｣ 제 26 조의 2 제 3 항에 따르면 건설공사 도급계약의 당사자는 건설업자가 의무적으로 부담하여야 하는 보험료 등 ( 국민 건강 ․ 국민연금 ․ 노인장기요양보험료 ) 을 도급금액 산출 내역서에 분명하게 적어야 하며 , 발주자는 건설업자가 보험료 등을 납부한 내역을 확인한 결과 , 도급금액 산출 내역서에 명시된 보험료가 실제로 지출된 보험료보다 많은 경우에는 그 초과하는 금액을 정산하도록 되어 있고 , ｢ 산업안전보건법 ｣ 제 72 조 제 1 항 및 ｢ 건설업 산업 안전보건관리비 계상 및 사용기준 ( 노동부 고시 ) ｣ 제 8 조에 따르면 건설업자는 다른 목적에 사용하거나 사용하지 않은 산업안전보건관리비에 대하여 계약금액에서 감액 조정하도록 되어 있으며 , ｢ 건설기술진흥법 ｣ 제 66 조 제 3 항 및 ｢ 같은 법 시행규칙 ｣ 제 61 조 제 2 항에 따르면 건설 공사의 발주자는 건설공사 계약을 체결할 때 환경 훼손 및 오염방지 등 건설공사의 환경관리에 필요한 비용 ( 이하 “ 환경관리비 ”) 을 공사금액에 계상하여 발주자가 확인한 비용의 사용실적에 따라 정산하도록 되어 있는데도 , - 한세대학교는 2018. 6. 14. ㈜□□ I 와 체결한 ‘","- 한세대학교는 2018. 6. 14. ㈜□□ I 와 체결한 ‘○ 관 6 층 석면 철거 및 천정 ( 마이톤 ) 설치공사 ( 계약금액 44,330 천원 ) ’ 의 준공대가를 지급하면서 공사비에 계상된 보험료 중 업체가 실제 사용하지 않은 산업안전보건관리비 591 천원을 감액 · 정산 없이 전액 지급하는 등 【 붙임 】“ 법정 ◦ 주의 (3 명 ) ◦ 시정 ( 회수 ) - 감액 · 정산하지 않은 법정보험료 합계 6,686 천원을 시공 업체로부터 회수 하여 관련 회계에 세입 조치하기 바람 연 번 지 적 사 항 처 분 보험료 등 법정경비 미정산 현황 ” 과 같이 2018....","【 붙임 】 법정보험료 등 법정경비 미정산 현황 ( 단위 : 천원 ) 연번 공사명 계약일 / 준공일 계약 금액 종류 계상액 미정산액 계약상대자 ( 대표자명 ) 1 - 2018.06.14./ 2018.08.05. 44,330 산업안전보건 관리비 591 591 2018.11.05./ 2018.11.30 76,120 산업안전보건 관리비 3,200 3,200 2018.11.08./ 2018.12.30. 75,460 산업안전보건 관리비 1,774 1,774 2018.12.10./ 2019.01.18. 145,500 산업안전 보건관리비 312 312 2018.12.26./ 2019.01.31. 27,500 산업안전보건 관리비 194 194 - 국민건강 보험료 191 191 소계 385 385 6 - 2019.05.10./ 2019.05.12. 23,7…"
4,"국고사업 수의계약 전자조달시스템(G2B) 미이용 ◦ ｢ 대학 혁신지원 사업 사업비 집행 및 관리기준 ｣ 에 따르면 계약방법 , 계약절차 등 세부집행절차는 ｢ 국가를 당사자로 하는 계약에 관한 법률 ｣ 을 준용하도록 되어 있고 , ｢ 국가를 당사자로 하는 계약에 관한 법률 시행령 ｣ 제 30 조 제 1 항 및 제 2 항에 따르면 수의계약을 체결하고자 할 때에는 2 인 이상으로부터 견적서를 받아야 하며 , 수의계약 중 추정가격이 2 천만원 ( 여성 · 장애인 · 사회적 기업은 5 천만원 ) 을 초과하는 수의계약의 경우에는 전자조달시스템 (G2B) 을 이용하여 견적서를 제출하도록 되어 있는데도 , - 한세대학교는 대학 혁신지원 사업으로 2020. 2. 26. ㈜△△( 대표자 J) 와 ’ 실기 · 실습형 수업 확대 관련 기 자재 구매 ( 계약금액 : 50,000 천원 , 품명 및 수량 : 데스크탑 50 대 )‘ 수의계약을 체결하면서 전자조달시스템 (G2B) 을 이용 하여 견적서를 받지 않고 서면 견적서를 받아 체결 하는 등","- 한세대학교는 대학 혁신지원 사업으로 2020. 2. 26. ㈜△△( 대표자 J) 와 ’ 실기 · 실습형 수업 확대 관련 기 자재 구매 ( 계약금액 : 50,000 천원 , 품명 및 수량 : 데스크탑 50 대 )‘ 수의계약을 체결하면서 전자조달시스템 (G2B) 을 이용 하여 견적서를 받지 않고 서면 견적서를 받아 체결 하는 등 【 붙임 】“ 국고사업 수의계약 전자조달시스템 (G2B) 미이용 현황 “ 과 같이 2020. 2. 부터 2021. 3. 까지 위 ’ 실기 · 실습형 수업 확대 관련 기자재 구매 ‘ 등 추정 가격이 2 천만원을 초과하는 총 5 건 ( 계약금액...","주의 (4 명 ) 【 붙임 】 국고사업 수의계약 전자조달시스템 (G2B) 미이용 현황 ( 단위 : 천원 ) 연번 계약건명 추정 가격 견적일자 ( 계약일자 ) 계약 금액 계약 대상자 ( 대표자명 ) 공사 ( 납품 ) 기간 타견적회사 ( 견적금액 ) 계약 담당자 관련 사업 1 - 50,000 ‘20.2.26 50,000 - ‘20.02.28 - - 대학 혁신 지원 사업 2 - 48,700 ‘20.2.26 48,700 - ‘20.02.27 - 31,570 ‘20.12.2 31,570 - ‘20.12.21~ ’21.01.22 - 35,305 ‘21.2.8. 35,305 - ‘21.02.08 - 32,670 ‘21.03.15 32,670 - ‘21.03.15 - - 합 계 198,245 감사결과 처분서 기관명 : 한세대학교"
5,산학협력사업 운영 부적정 및 금품 수수 등,"- 한세대학교는 2019. 4. 5. 가족회사인 ‘㈜▷▷ ( 대표자 K) ’ 와 당초 협력하기로 하였던 기술개발 , 현장실습 및 취업 분야의 산학협력사업 활동 없이 단순히 업체 제품 ( 제 품명 : 교원안심번호서비스 ) 을 전국 각급학교에 전자공문 으로 홍보하고 홍보수수료 명목으로 발전기금 2,000 < ① 관련 > ◦ 경고 (3 명 ) ◦ 통보 - 가족회사와의 산학 협력사업을 관계 규정에 따라 적정 하게 운영하시기 바람 < 별도조치 > ◦ 통보 ( 산학협력일 자리정책과 ) < ② 관련 > ◦ 중징계 (1 명 ) < 별도조치 > ◦ 고발 < ③ 관련 > ◦ 경고 (2...","【 붙임 1 】 가족회사 제품 홍보 및 수수료 현황 ( 단위 : 원 ) 순 업체명 ( 대표자 ) 일자 건명 ( 기간 ) 공문발송 홍보 제품 홍보수수료 조건 수입내역 산학협력 활동 참여 실적 일자 금액 1 - 2019.4.5. 발전기금 후원 약정 * ① 교원안심번호 서비스 발전기금 2,000,000 원 2019.5.30. 2,000,000 ① 참여분야 - 기술개발 - 현장실습 및 취업 ② 실적 : 없음 2 2020.3.26. 제품 공문발송 마케팅 계약 (‘20.03.26.~’21.01.25.) ① 교원안심번호 서비스 ② 항균필름 ③ 음압 환기기 매출액의 5% 2,310,000 원 2020.3.27. 2,310,000 3 - 2019.11.4. 무대용 휠체어 이동장치 설치 안내 및 사업 진행을 위한 협약 ① 무대용 휠체어 이동장치 발전기금 2,…"
6,"지식재산권 관리 부적정 ◦ ｢ 산업교육진흥 및 산학연협력촉진에 관한 법률 ｣ 제 35 조 제 4 항에 따르면 산학협력단은 지식재산권의 취득ㆍ관리 및 기술의 이전ㆍ사업화 등에 관한 규정을 제정하고 시행하여야 한다고 되어 있고 ,","- 한세대학교 산학협력단은 2018. 3. 이전 미상일부터 감사일 현재까지 소속 직원의 지식재산권의 취득 ‧ 관리 및 기술의 이전 ‧ 사업화 등에 대한 별도의 규정을 마련하지 않은 사실이 있으며 , - 이에 따라 , M 은 2006. 8. 4. ‘ ㄴㄷ 보관 장치 ’ 를 발명을 하고도 산학협력단에 신고하지 않고 개인 명의로 출원 ‧ 등록하는 등 【 붙임 】“ 특허 발명 미신고 현황 ” 과 같이 2006. 8. 부터 2017. 4. 까지 위 M 등 교원 2 명은 총 4 건의 특허를 발명을 하고도 산학협력단에 신고하지 않고 개인명의로 출원 ‧ 등록한",기관경고; 통보 - 관련 법령에 따라 지 식 재 산 권 의 이전 등에 대한 규정을 마련하기 바람 【 붙임 】 특허 발명 미신고 현황 연번 출원인 발명의명칭 권리 출원번호 ( 출원일 ) 등록번호 ( 등록일 ) 직급 소속 성명 1 - - - ㄴㄷ 보관 장치 특허 - - - ㄴㄹ 잠금 주차 장치 특허 - - 3 자동 수납형 ㄴㅁ 특허 - - 4 건물의 ㄴㅂ 설치구조물 특허 - -
