연번,지적사항,주요내용(요약),처분요구
1,"이사회 참석 교통비 지급 부적정 ◦ 사립학교법 제26조에 따르면 학교법인 임원 중 정관 에서 정한 상근하는 임원을 제외한 임원에 대하여는 보수를 지급하지 아니하되, 실비의 변상은 예외로 한다고 되어 있고, 사학기관 재무·회계 규칙 제4조에 따르면 법인의 재무와 회계는 건전하게 운영하여야 한다고 되어 있는데도, - 학교법인 이후학원은 2018. 4. 23. 한국복지사이버대학 교내 2층 회의실에서 개최된 이사회에 참석한 상임 이사 A에게 교통비 215천원을 지급하는 등","- 학교법인 이후학원은 2018. 4. 23. 한국복지사이버대학 교내 2층 회의실에서 개최된 이사회에 참석한 상임 이사 A에게 교통비 215천원을 지급하는 등【붙임】 “이사회 참석 교통비 부적정 지급 현황”과 같이 2018. 4.부터 2021. 2.까지 한국복지사이버대학 교내 2층 회의실에서 개최된 이사회에 참석한 위 A 등 3명 에게 총 9회에 걸쳐 교통비 합계 3,720천원을 지급한","관련자 경고 (3명); 시정(회수) - 부적정하게 지급한 이사회 교통비 합계 3,720천원을 당사자 로부터 회수하여 법인회계에 세입 조치하기 바람 【 붙임 】 이사회 참석 교통비 부적정 지급 현황 (단위: 천원) 연번 이사회 회차 회의일자 회의장소 대상자 지급일 지급액 1 2018년 1차 2018.4.23. 교내 2층 회의실 - 2018.04.23 215 - 2018.04.23 215 2 2018년 2차 2018.8.17. - 2018.08.17 215 - 2018.08.17 215 3 2018년 4차 2019.1.14. - 2019.01.14 220 - 2019.01.14 220 4 2019년 1차 2019.4.26. - 2019.04.26 220 - 2019.04.26 220 5 2019년 2차 2019.12.18. - 2019.12.1…"
2,"예산 편성 ‧ 집행 미분리, 이월금 부당 관리","- 한국복지사이버대학은 일자미상일로부터 예산 편성 부서와 집행부서를 분리하지 않은 채【붙임1】“예산 편성 집행액 미분리 현황”과 같이 2015회계연도부터 2020회계연도까지 총무처가 예산 합계 43,009,696천원을 편성하고 집행을 일괄하여 담당하게 한 사실이 있음 【등록금회계 이월금 부당 관리에 관한 사항 】…… ➁ ◦ 사학기관 재무 회계 규칙」제4조 및 제22조에 따르면 법인과 학교의 재무와 회계는 건전하게 운영하여야 하며 국가의 정책과 사회의 공공기관으로서의 의무와 그 설립목적에 반하여서는 아니되고, 학교에 속하는 회계의 세출예산 중 경비의 성질상 당해 연도...","* 2015년 등록금회계 수입 총액 대비 초과율 14.5% ** 2020년 등록금회계 수입 총액 대비 초과율 28% 【 붙임1 】 예산 편성 ‧ 집행액 미분리 현황 (단위: 천원) 회계연도 2015년 2016년 2018년 2019년 2020년 합계 예산 7,532,357 7,704,333 8,358,698 9,042,632 10,371,676 43,009,696 【 붙임2 】 등록금회계 예산편성 및 명시이월 현황 (단위: 천원) 명목 처리 2015년 2016년 2017년 2018년 2019년 2020년 * 건물신축사업 예산편성 380,000 380,000 500,000 491,506 499,857 1,097,076 명시이월 380,000 500,000 500,000 500,000 1,100,000 1,395,000 신규정보시스템 구축사업 예…"
3,"범죄처분 통보자 미조치 ◦ 사립학교법 제55조, 제61조 제1항에 따르면 사립학교의 교원의 복무에 관하여는 국·공립학교의 교원에 관한 규정을 준용하고, 사립학교의 교원이 사립학교법과 기타 교육관계법령에 위반하여 교원",- 한국복지사이버대학은 2020. 5. 22. ㄱ지방검찰청으로부터 ㄴ학과 조교수 B의 ‘도로교통법 위반 (음주운전) ’에 대한 ‘구약식’ 처분 결과를 통보 * 받고도 2021. 4. 감사일 현재까지 징계위원회에 징계의결을 요구하지 않은,관련자 주의 (2명); 통보 - 범죄처분 통보자에 대해 법령 등 관련 규정에 따라 조치 하기 바람 감사결과 처분서 기관명 : 한국복지사이버대학
4,"보수규정 개정 절차 부적정 ◦ 사학기관 재무ㆍ회계 규칙 제4조에 따르면 법인과 학교의 재무와 회계는 건전하게 운영하여야 하고, 학교법인 이후학원 정관 제45조 및 제72조에 따라 교원의 보수는 자격과 경력 및 직무의 곤란성과 책임의 정도에 따라 이사회의 의결을 거쳐 따로 규칙으로 정 하고 일반직원의 보수는 이사회의 의결을 거쳐 따로 인사규칙으로 정하여야 하는데도, - 한국복지사이버대학은 2019. 10. 1. 이사회 의결 없이 학사운영위원회 심의와 C 결재만으로 ‘교직원보수 규정’을 개정하여 시행하는 등",- 한국복지사이버대학은 2019. 10. 1. 이사회 의결 없이 학사운영위원회 심의와 C 결재만으로 ‘교직원보수 규정’을 개정하여 시행하는 등【붙임】“교직원보수 규정 개정 절차 부적정 현황”과 같이 2019. 10.부터 2021. 3.까지 이사회 의결 없이 학사운영위원회 심의와 C 결재만으로 총 3회에 걸쳐 ‘교직원보수규정’을 개정 하여 시행한,관련자 경고 (3명); 통보 - 이사회 의결을 거치지 않은 보수 규정 개정에 대해 이사회 의결을 거치기 바람 【 붙임 】 교직원보수규정 개정 절차 부적정 현황 연번 개정일 주요 개정 내용 비고 1 2019. 10. 1. ・ 교직원 호봉 재획정 기준 변경 - 2 2020. 3. 1. ・ 교원 호봉 재획정 기준 변경 ・ 교원 경력년수 환산율표 변경 - 3 2021. 3. 1. ・ 회계수당 지급 근거 신설 -
