연번,지적사항,주요내용(요약),처분요구
1,"기부금 업무처리 부적정 ◦ 사립학교법 제29조 제1항에 따르면 학교법인의 회계는 그가 설치 ‧ 경영하는 학교에 속하는 회계와 법인의 업무에 속하는 회계로 구분하고, 법인세법 제24조 제2항 제4호 및 법인세법 시행령 제36조 제1항 제1호에 따르면 기부금 중 사립학교나 비영리 교육재단에 학교의 시설비 ․ 교육비 ․ 장학금 ․ 연구비로 지출하는 기부금은 ‘법정 기부금’(코드10), 학교법인 등의 고유목적에 사용되는 기부금은 ‘지정기부금’(코드40)이라고 되어 있는데도, - 학교법인 민송학원은 2018. 3. 15. 기부자 A가 학교법인의 고유목적에 사용하도록 일임한 기부금 50,000천원에 대하여 법정기부금 영수증을 발급하는 등","- 학교법인 민송학원은 2018. 3. 15. 기부자 A가 학교법인의 고유목적에 사용하도록 일임한 기부금 50,000천원에 대하여 법정기부금 영수증을 발급하는 등 【 붙임 】 “지정 기부금의 법정기부금 영수증 발급 현황”과 같이 2018. 3. 부터 2021. 2.까지 위 A 등 기부자 23명 (기관포함) 이 학교 법인의 고유목적에 사용하도록 일임한 기부금 총 23건 합계 780,300천원에 대하여 법정기부금 영수증을 발급한",". ㅇ경고(2명) <별도조치>; 통보(국세청) 【붙임】 지정기부금의 법정기부금 영수증 발급 현황 ( 단위 : 원 ) 연번 지정기부금 내역 법정기부금 영수증 발행 기부자 세입 처리일 기부자 (주민등록번호, 사업자등록번호) 금액 발행일 발행액 1 - 2018.03.15 - 50,000,000 2018.03.15 50,000,000 2 - 2018.08.31 - 10,000,000 2018.08.31 10,000,000 3 - 2019.01.15 - 10,000,000 2019.01.15 10,000,000 4 - 2019.01.31 - 100,000,000 2019.01.31 100,000,000 5 - 2019.01.31 - 100,000,000 2019.01.31 100,000,000 6 - 2019.03.15 - 10,000,000 201…"
2,청소 및 경비 용역계약 국민연금 미정산 ◦,"- 대원대학교는 2018. 2. 1. ㈜○○ (대표 B) 과 계약체결한 ‘2018년 청소용역계약 (계약금액 346,059,750원) ’의 완료 대가를 지급하면서 국민연금 보험료 5,907,789원을 감액․ 정산하지 않고 전액 지급하는 등【붙임】“용역계약 국민 연금 보험료 미정산 현황”과 같이 2018. 2.부터 2020. 12.까지 위 청소용역 등 6건의 계약 (총 계약금액 1,353,349,970원) 에 대한 완료 대가를 지급하면서 국민연금 보험료 합계 30,300,735원을 감액․정산하지 않고 전액 지급한","【 붙임 】 청소 및 경비 용역계약 국민연금 미정산 현황 ( 단위 : 원 ) 연 번 건명 계약기간 계약상대자 계약금액 국민연금 보험료 미정산액 업체명 대표자 계상액 사용액 1 2018년 청소용역 2018.2.1. ~ 2019.1.31 ㈜; ; B 346,059,750 11,002,875 5,095,086 5,907,789 2 2018년 경비용역 2018.3.1. ~ 2018.12.31 85,500,000 3,685,280 0 3,685,280 2018 소 계 14,688,155 5,095,086 9,593,069 3 2019년 청소용역 2019.2.1. ~ 2019.12.31 ㈜; ; B 326,701,220 10,989,513 4,832,226 6,157,287 4 2019년 경비용역 2019.1.1. ~ 2019.12.31 114,998…"
3,"초과강의료 지급 부적정 ◦ 고등교육법 시행령 제6조에 따르면 교원의 교수시간은 매학년도 30주를 기준으로 매주 9시간을 원칙으로 하고, 학교의 장이 필요하다고 인정하는 경우에는 학칙으로 다르게 정할 수 있으며, 대원대학교 학칙」제28조의 5에 따르면 교원의 교수시간은 매학년 30주(매학기 15주)를 기준으로 매주 12시간을 책임시간으로 하되 보직교원, 겸임교원, 초빙교원 등의 책임시간은 매학년도 총장이 따로 정하고, 대원대학교 강사료 지급규정 제2조 내지 제4조에 따르면 초과강의는 책임시간 이외의 수업을 말하며, 전임교원 및 겸임 ․ 초빙교원 초과강사료는 책임 시간을 초과하는 경우에 지급한다고 되어 있는데도, - 대원대학교는 C가 2019학년도 1학기 책임시간 (180시간) 대비 30시간 (180시간 강의) 을 미달하였음에도 2학기에 강의한 225시간 중 책임시간 (180시간) 을 초과하여 강의한 45시간에 대하여 1학기 책임시간 충족 여부와 관계 없이 모두 초과 강의로 인정하고 초과강의료 330천원을 더 지급하는 등","- 대원대학교는 C가 2019학년도 1학기 책임시간 (180시간) 대비 30시간 (180시간 강의) 을 미달하였음에도 2학기에 강의한 225시간 중 책임시간 (180시간) 을 초과하여 강의한 45시간에 대하여 1학기 책임시간 충족 여부와 관계 없이 모두 초과 강의로 인정하고 초과강의료 330천원을 더 지급하는 등【붙임】“초과강의료 지급 부적정 현황”과 같이 2019학년도 1학기부터 2020학년도 2학기까지 위 C 등 교원 10명이 1․2학기에 실시한 강의 합계 3,573시간 중 당해학기 책임시간을 초과하여 강의한 합계 368시간에 대하여 당해년도 책임시간 충족여부와...","ㅇ경고(5명) ㅇ시정(회수) - 초과 지급된 초과 강의료 합계 2,431 천원을 당사자들로 부터 각각 회수 하여 관련회계에 세입처리하기 바람 【 붙임 】 초과강의료 지급 부적정 현황 ( 단위 : 천원 ) 연도 학기 교수 책임시간 강의시간 미달 및 초과 시간 단가 강의료 소속 성명 정상 지급액 실제 지급액 초과 지급액 2019 1 - - 180 150 -30 11 165 495 330 2 180 225 45 11 2019 1 - - 135 180 45 11 330 495 165 2 135 120 -15 11 2019 1 - - 135 165 30 11 297 330 33 2 135 132 -3 11 2019 1 - - 180 165 -15 11 0 165 165 2 180 195 15 11 2019 1 - - 225 195 -30 11 330…"
4,"신입생 모집 부당 ◦ 고등교육법 제34조 및 같은 법 시행령 제34조에 따르면 대학의 장은 일반전형 또는 특별전형에 의하여 입학을 허가할 학생을 선발하고, 일반전형은 일반학생을 대상으로 보편적인 교육적 기준에 따라 학생을 선발하는 전형 으로서 대학의 교육목적에 적합한 입학전형의 기준 및 방법에 따라 공정한 경쟁에 의하여 공개적으로 시행되 어야 한다고 되어 있고, 대원대학교 학칙 제4조의2에 따르 면 본 대학교에 설치한 학과 및 전공의 모집단위별 입 학인원이 19명 이하일 경우 다음 학년도에 해당학과 및 전공을 모집정지할 수 있으며, 그 외 요건은 학과 구조조정에 관한 규정을 적용하고, 다만 입학인원 기준은 정원 내 입학자로 한다고 되어 있으며, 대원대학교 학과구조조정에 관한 규정 (’14.11.1.) 제6조 제4항에 따르면 학과 구조조정에 의한 통합은 기존학과의 모집 정지(폐과)를 전제로 하며 기존학과의 차년도 신입생 모집 선발을 하지 아니한다고 되어 있으며, 사립학교법 제55조(복무)에 의하여 준용되는 국가공무원법 제56조에 따르면 모든 교원은 법령을 준수하며 성실히 직무를 수행하여야 하고, 대원대학교 교원복무규정 제3조에 따르면 교원은 본 대학교 설립이념을 구현하며, 정관 및 학칙, 제규정을 준수하고 교내․외를 막론하고 품위를 잃지 말아야 하고, 성실 근면하고 청렴하여 학생의 사표가 되도록 힘쓰며, 학생지도 및 일반학사 그리고 행정업무 처리를 능률적으로 수행하고 창의력을 발휘하여 맡은 바 책임을 다하여야 한다고 되어 있고, 대원대학교 윤리 ㅇ중징계(2명) ◦통보 - 부당하게 모집한 신입생을 제외하고 신입생 충원율을 재산정하여 정보 공시하기 바람 <별도조치> ◦통보(전 문 대 학 정 책 과 , 전문대학지원과, 대입정책과, 교육 통계과, 전문대학 교육협의회) 연 번 지 적 사 항 처 분 규정 제2조에 따르면 교원은 신의에 따라 성실하게 행동하며 정직하고 공정한 자세를 갖추어야 한다고 되어 있으며,","- 대원대학교 D는 2019. 1. 11. 2019학년도 신입생 정시모집 결과 학과 모집인원 (20명) 대비 14명 (70%) 이 미달되자, 2019학년도 □□과 신입생 정시자율 모집기간 중 신입생 충원을 위해 2019. 2. 15. 지원자 E의 입학원서를 본인이 작성하고 2019. 2. 27. 등록금 2,472,410원을 대납하여 최종 등록한 후, 2019. 6. 10. 위 E의 자퇴서를 본인이 작성하고 교무처에 제출하여 자퇴처리하게 하는 등【붙임】“교원 입학원서․자퇴서 작성 및 등록금 대납 현황”과 같이 20 19학년도부터 2020학년도까지 위 D 등 교원 2명은...","<신입생 충원율 감사지적사항 반영 결과(전체)> 연 번 지 적 사 항 처 분 정보 공시 학 년 도 정 원 내 입 학 정 원 모집정원 등록자 정원내 신입생 충원율 계 정 원 내 정 원 외 계 정 원 내 정 원 외 당초 2019 1,035 1,305 1,035 270 1,053 943 110 91.1 2020 1,035 1,411 1,035 376 1,004 902 102 87.1 감사 결과 반영 2019 1,035 1,305 1,035 270 1,046 936 110 90.4 2020 1,035 1,411 1,035 376 992 890 102 86.0 오차 2019 7 7 0.7 2020 12 12 1.2 < 참고 : 신입생 충원율 감사지적사항 반영 결과(학과) > 정보 공시 학 년 도 정 원 내 입 학 정 원 모집정원 등록자 정원내 신입생…"
