연번,지적사항,주요내용(요약),처분요구
1,"기부금 업무처리 부적정 ◦ 사립학교법 제 29 조 제 1 항 및 제 6 항에 따르면 학교법인의 회계는 그가 설치 ‧ 경영하는 학교에 속하는 회계와 법인의 업무에 속하는 회계로 구분하고 , 교비회계에 속하는 수입은 다른 회계에 전출하거나 대여할 수 없다고 되어 있으며 , 법인세법 제 24 조 제 2 항 제 4 호 및 법인세법 시행령 제 36 조 제 1 항 제 1 호에 따르면 기부금 중 사립 학교나 비영리 교육재단에 학교의 시설비 ․ 교육비 ․ 장학금 ․ 연구비로 지출하는 기부금은 ‘ 법정기부금 ’( 코드 10), 학교 법인 등의 고유목적에 사용되는 기부금은 ‘ 지정기부금 ’ ( 코드 40) 이라고 되어 있는데도 , - 학교법인 영광학원은 2017. 2. 6. A 가 법인 발전기금으로 기탁한 180 천원을 지정기부금으로 접수받았음에도 법정기부금 영수증을 발급하는 등","- 학교법인 영광학원은 2017. 2. 6. A 가 법인 발전기금으로 기탁한 180 천원을 지정기부금으로 접수받았음에도 법정기부금 영수증을 발급하는 등 【 붙임 】 “ 지정기부 금의 법정기부금 영수증 발급 현황 ” 과 같이 2017.2. 부터 2017.11. 까지 법인 지정기부금으로 기탁된 총 230 건 합계 262,011 천원에 대하여 법정기부금 영수증을 발급한 사실 이 있음 . ◦ 경고 (2 명 ) < 별도조치 > ◦ 통보 ( 국세청 ) 【 붙임 】 지정기부금의 법정기부금 영수증 발급 현황 (단위 : 천원) 연번 지정기부금 내역 법정기부금 영수증 발행 비고 기부일...","기부금 업무처리 부적정; 사립학교법 제 29 조 제 1 항 및 제 6 항에 따르면 학교법인의 회계는 그가 설치 ‧ 경영하는 학교에 속하는 회계와 법인의 업무에 속하는 회계로 구분하고 , 교비회계에 속하는 수입은 다른 회계에 전출하거나 대여할 수 없다고 되어 있으며 , 법인세법 제 24 조 제 2 항 제 4 호 및 법인세법 시행령 제 36 조 제 1 항 제 1 호에 따르면 기부금 중 사립 학교나 비영리 교육재단에 학교의 시설비 ․ 교육비 ․ 장학금 ․ 연구비로 지출하는 기부금은 ‘ 법정기부금 ’( 코드 10), 학교 법인 등의 고유목적에 사용되는 기부금은 ‘ 지정기부금 ’ ( 코드 40) 이라고 되어 있는데도 , - 학교법인 영광학원은 2017. 2. 6. A 가 법인 발전기금으로 기탁한 180 천원을 지정기부금으로 접수받았음에도 법정기부금…"
2,소송비용 확정 未 신청 ◦,"- 학교법인 영광학원과 대구대학교는 B 등 2 명이 학교 법인 영광학원 (C) 을 상대로 제기한 ‘ ㄱ ’ 소송 1 심에서 2018. 9. 20. 승소 , 2019. 1. 23. 2 심 승소 후 소송상대방이 상고를 포기하여 승소가 확정 (2019. 2. 13.) 되었는데도 2019. 6. 감사일 현재까지 소송비용 (18,700 천원 ) 확정 신청 을 하지 않은",. 【 학 교 법 인 영 광 학 원 】; 통보 - B 등 2 명이 제기한 ‘ㄱ’ 소 송 비 용 확 정 신 청을 하여 해당 금 원을 지급받기 바람 【 대 구 대 학 교 】; 경고 (3 명 ) 감사결과 처분서 기관명 : 대구대학교
3,"학과사무실 임대료 지급 부적정 ◦ 사학기관 재무 ․ 회계 규칙 」 제 4 조에 따르면 학교의 재무와 회계는 건전하게 운영하여야 한다고 되어 있고 , 사립학교법 제 29 조 제 6 항에 따르면 교비회계에 속 하는 수입은 다른 회계에 전출하거나 대여할 수 없 도록 되어 있고 , 사립학교법 시행령 」 제 13 조 제 2 항에 따르면 교비회계의 세출은 학교운영에 필요한 인건비 및 물건비 , 학교교육에 직접 필요한 시설 · 설비를 위한 경비 및 기타 학교교육에 직접 필요한 경비 등으로 되어 있는데도 , - 대구대학교는 2016. 3. 31. ◯◯ 학과가 교육용기본재산인 경북테크노파크 대구대학교특화센터 ( 학교 내 소재 , 대구대학교 산학협력단 사용 ) 일부 (2 층 , 면적 33㎡) 를 학과사무실로 빌린 다는 명목으로 3 월분 임대료 187 천원을 교비회계에서 산학협력단회계로 지급 ( 계정명 기타학생경비 ) 하는 등","- 대구대학교는 2016. 3. 31. ◯◯ 학과가 교육용기본재산인 경북테크노파크 대구대학교특화센터 ( 학교 내 소재 , 대구대학교 산학협력단 사용 ) 일부 (2 층 , 면적 33㎡) 를 학과사무실로 빌린 다는 명목으로 3 월분 임대료 187 천원을 교비회계에서 산학협력단회계로 지급 ( 계정명 기타학생경비 ) 하는 등 【 붙임 】 “ 학과사무실 임대료 지급 부적정 현황 ” 2016. 3. 부터 2019. 6. 까지 ◯◯ 학과 및 □□ 학과가 위 대구대학교특화 센터 일부 (2 층 면적 33㎡ 및 3 층 면적 49.6㎡) 를 학과사무실로 빌 린다는 명목으로 임대료 합계...",".; 경고 (6 명 ); 시정 - 교비회계에서 부적정 하게 지급한 학과 사무실 임대료 명목 합계 17,971 천원을 산학협력단회계에서 교비회계로 전출 하기 바람 【 붙임 】 학과사무실 임대료 지급 부적정 현황 (단위 : 천원) 연번 지출일 적 요 금액 비고 1 2016 31 [ ◯◯ 학과] 3월 사무실 임대료 187 기타학생 경비 2 2016 10 [□□] 4월 학과사무실 임대료 281 3 2016 11 [◯◯] 4월 사무실 임대료 187 4 2016 25 [◯◯] 5월 사무실 임대료 187 5 2016 27 [□□] 5월 학과사무실 임대료 281 6 2016 28 [◯◯] 6월 사무실 임대료 187 7 2016 30 [□□] 6월 학과사무실 임대료 281 8 2016 21 [◯◯] 7월 사무실 임대료 187 9 2016 22 [□□] 7월…"
4,"자가운전보조금 및 유류비 지급 부적정 ◦ 사학기관 재무 ․ 회계 규칙 제 4 조에 따르면 법인과 학교의 재무와 회계는 건전하게 운영하여야 하고 , 대구대학교 교직원 보수규정 제 15 조 및 별표 5 에 따르면 교원에게 자가운전보조금 ( 매월 20 만원 ) 을 지급 한다고 되어 있는데도 , - 대구대학교는 2016 년 D 에게 업무용 전용차량 ( 제네시스 G80 3.3) 이 제공되는데도 자가운전보조금 합계 2,000,000 원 {'16.3.~'16.12.(10 개월 ), 월 20 만원 } 을 지급하는 등","- 대구대학교는 2016 년 D 에게 업무용 전용차량 ( 제네시스 G80 3.3) 이 제공되는데도 자가운전보조금 합계 2,000,000 원 {'16.3.~'16.12.(10 개월 ), 월 20 만원 } 을 지급하는 등 【 붙임 1】“ 자가 운전보조금 지급 현황 ” 과 같이 2016. 3. 부터 2016. 12. 까지 전용차량 * 이 제공되는 3 명에게 자가운전보조금 합계 5,200,000 원을 지급한 사실이 있고 , * 2017.1.23. 전용차량(리스) 3대 반납 - 또한 , 2017 년 위 D 가 매월 자가운전보조금을 받고 있음 에도 개인 차량에 대한 유류비 합계...",".; 경고 (4 명 ); 시정 ( 회수 ) - 전용차량이 제공된 3 명에게 지급 한 자가운 전보조금 합계 5,200,000 원과 자가운전 보조금이 지급되는 4 명에게 별도로 지급 한 유류비 합계 20,599,629 원을 당사 자들로부터 각각 회수 하여 교비회계에 세입 조치하기 바람 【 붙임 1 】 자가운전보조금 지급 현황 ( 단위 : 원 ) 연번 직위 직급 성명 지급기간 지급액 (월 지 급 액 ) 전용차량 1 - - - (10개월) 2,000,000 (월 20만 원 ) 제네시스 G80 3.3 2 - - - (6개월) 1,200,000 (월 20만 원 ) 제네시스 G80 3.3 3 - - - (10개월) 2,000,000 (월 20만 원 ) 제네시스 G80 3.3 합 계 5,200,000 【 붙임 2 】 개인 차량 유류비 지급 현황 ( 단위…"
5,"공학교육인증 PD 및 전문위원 수당 지급 부적정 ◦ 사학기관 재무 ・ 회계 규칙 제 4 조에 따르면 법인과 학교의 재무와 회계는 건전하게 운영하여야 하고 , 학교법인 영광학원 정관 제 51 조에 따르면 교원의 보수는 자격과 경력 및 직무의 곤란성과 책임의 정도에 따라 이사회의 의결을 거쳐 따로 규칙으로 정하여야 하며 , 교육부는 보수규정에 ‘ 예산의 범위 내에서 총장이 따로 정하여 수당을 지급할 수 있다 ’ 고 정하고 임의로 수당을 지급하는 사례에 대해 수당의 지급목적 및 대상 등을 규정에 명시할 것과 임의 수당 지급 사례가 발생할 경우 지급액 회수 등 조치 예정임을 통보 (‘ 규정에 없는 수당 ’ 지급 관련 유의사항 통보 , 사학 감사담당관 -1196, 2018.3.8. ) 한 바 있는데도 , - 대구대학교는 2016. 3. 부터 2017. 2. 까지 E 에게 보수 규정에 없는 공학교육인증 PD 및 전문위원 수당 합계 1,800 천원을 교비회계에서 지급하는 등","- 대구대학교는 2016. 3. 부터 2017. 2. 까지 E 에게 보수 규정에 없는 공학교육인증 PD 및 전문위원 수당 합계 1,800 천원을 교비회계에서 지급하는 등 【 붙임 】 “ 공학교육인증 PD 및 전문위원 수당 부적정 지급 현황 ” 과 같이 2016. 3. 부터 2019. 4. 까지 F 결재만으로 위 E 등 38 명에게 보수규정에 없는 공학교육인증 PD 및 전 문위원 수당 합계 79,280 천원을 교비회계에서 지급한",".; 경고 (9 명 ); 시정 ( 회수 ) - F 결재만으로 지급 한 업무수당 합계 21,680 천원 (2018.4. 부터 지급분 ) 을 관련 자들로부터 회수하여 교비회계에 세입조치 하기 바람 【 붙임 】 공학교육인증 PD 및 전문위원 수당 부적정 지급 현황 ( 단위 : 원 ) 회계 연도 학부 ( 과 ) 성명 지급기간 지급액 2016 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,800,000 - - 2016. 3. ~ 2017. 2. 1,8…"
6,"전기공사 등 未 분리 발주 ◦ 전기공사업법 제 11 조 제 1 항에 따르면 전기공사는 다른 업종의 공사와 분리 발주하여야하고 , 정보통 신공사업법 제 25 조에 따르면 정보통신공사는 건설 산업기본법에 따른 건설공사","- 대구대학교는 2015. 11. 24. ‘ 대구대학교 동편 학생복지관 증축공사 ( 공사기간 2015.11.24.~2016.12.29.) ’ 를 추진하면서 전기공사 ( 제경비 포함 415,076 천원 상당 ) 및 정보통신공사 ( 제경비 포함 74,350 천원 상당 ) 를 분리하지 아니하고 일괄 하여 △△( 주 ) 와 계약 ( 계약금액 4,780,000 천원 ) 을 체결한",.; 경고 (6 명 ) < 별도조치 >; 고발 감사결과 처분서 기관명 : 대구대학교
7,"직무발명 未 신고 ◦ 발명진흥법 제 10 조 제 1 항 및 제 12 조에 따르면 종업 원 등이 특허 , 실용신안등록 , 디자인등록을 받았거나 특허 등을 받을 수 있는 권리를 승계한 자가 특허 등을 받으면 사용자 등은 그 특허권 , 실용신안권 , 디자인권 에 대하여 통상실시권을 가지며 , 종업원 등이 직무발 명을 완성한 경우에는 지체 없이 그 사실을 사용자 등에게 문서로 알려야 하고 ,",- 대구대학교 G 는 ‘ㄴ’ 직무발명 * 을 하고도 2019. 6. 감사일 현재까지 산학협력단에 신고하지 않는 등 【 붙임 】“ 직무 발명 未 신고 개인명의 출원 ・ 등록 현황 ” 과 같이 2007. 4. 부터 2012. 12. 까지 위 G 등 2 명이 총 2 건의 직무발명 ( 특허 ) 을 하고도 산학협력단에 신고하지 않은,. * (출원일) 2007. 4. 16. (출원번호) - (등록일) 2010. 6. 7. (등록번호) -; 경고 (2 명 ); 통보 - G 등 2 명 이 출 원  등록 한 특허에 대해 법 령 및 규정에 따라 산학협력단 명의로의 변경여부를 결정하기 바람 【 붙임 】 직무발명 未 신고 개인명의 출원 · 등록 현황 연 번 출원인 권리 출원일자 ( 등록일자 ) 출원번호 ( 등록번호 ) 발명의 명칭 소속 직책 성명 1 - - - 특허 2007. 4. 16. (2010. 6. 7.) - - - 특허 2012. 12. 28. (2013. 7. 4.) - -
